,text,pre,truth
3216,彭元贵，男，汉族，大学,"[('彭 元 贵', '汉 族', 3)]","[('彭 元 贵', '汉 族', 3)]"
3217,不过吴奇隆92年就单飞了，9月，他推出的主打歌曲由他作词的《祝你一路顺风》成了经典名曲,"[('祝 你 一 路 顺 风', '吴 奇 隆', 6), ('祝 你 一 路 顺 风', '吴 奇 隆', 8)]","[('祝 你 一 路 顺 风', '吴 奇 隆', 6)]"
3218,除了妻子朱丽倩以外，能获得刘德华公开承认的女朋友只有一人，那就是喻可欣，曾在1984年版《倚天屠龙记》中饰演周芷若,"[('倚 天 屠 龙 记', '1984 年', 16)]","[('倚 天 屠 龙 记', '喻 可 欣', 13)]"
3219,《花趣》是学林出版社出版的图书，作者是卢正言,"[('花 趣', '学 林 出 版 社', 12)]","[('花 趣', '学 林 出 版 社', 12)]"
3220,影片制作创作背景导演陈安琪说：“决定创作《爱与狗同行》是源于一次奇妙的经历,"[('爱 与 狗 同 行', '陈 安 琪', 14)]","[('爱 与 狗 同 行', '陈 安 琪', 14)]"
3221,天津世纪天龙生物科技有限公司于2013年06月05日在天津市武清区市场和质量监督管理局登记成立,"[('天 津 世 纪 天 龙 生 物 科 技 有 限 公 司', '2013 年 06 月 05 日', 17)]","[('天 津 世 纪 天 龙 生 物 科 技 有 限 公 司', '2013 年 06 月 05 日', 17)]"
3222,《小学教学研究-理论版》是2014年江西教育出版社出版的图书，作者是小学教学研究杂志社,"[('小 学 教 学 研 究 - 理 论 版', '江 西 教 育 出 版 社', 12), ('小 学 教 学 研 究 - 理 论 版', '小 学 教 学 研 究 杂 志 社', 11)]","[('小 学 教 学 研 究 - 理 论 版', '江 西 教 育 出 版 社', 12)]"
3223,"在湖南卫视自制浪漫唯美情感大戏《一不小心爱上你》中饰演季芬芳,《另一种灿烂生活》中饰演哈妮","[('一 不 小 心 爱 上 你', '湖 南 卫 视', 0)]","[('一 不 小 心 爱 上 你', '湖 南 卫 视', 0)]"
3224,《一个女人的史诗》是严歌苓所著的一本小说,"[('一 个 女 人 的 史 诗', '严 歌 苓', 11)]","[('一 个 女 人 的 史 诗', '严 歌 苓', 11)]"
3225,谷录珍1，女，国家二级心理咨询师，毕业于河北医科大学，曾在省武警部队医院从事精神心理科工作十余年，多次参加国家级、省级精神病及心理咨询与治疗的培训学习及学术交流，并发表省级学术论文,"[('谷 录 珍', '河 北 医 科 大 学', 5)]","[('谷 录 珍', '河 北 医 科 大 学', 5)]"
3226,邳州市恒鑫资产管理有限公司于2015年07月08日在邳州市市场监督管理局登记成立,"[('邳 州 市 恒 鑫 资 产 管 理 有 限 公 司', '2015 年 07 月 08 日', 17)]","[('邳 州 市 恒 鑫 资 产 管 理 有 限 公 司', '2015 年 07 月 08 日', 17)]"
3227,据资料记载，洪森是中国潮州华人后代，因为洪森的父亲就是潮州华人,"[('洪 森', '中 国', 1)]","[('洪 森', '中 国', 1)]"
3228,我可以很负责任的说：《志明与春娇》是彭浩翔迄今为止最好的电影,"[('志 明 与 春 娇', '彭 浩 翔', 14)]","[('志 明 与 春 娇', '彭 浩 翔', 14)]"
3229,记住彼此最深情的眼神 记住最美的过程1歌曲文案苏唯2015最强势单曲《何必认真》,"[('何 必 认 真', '苏 唯', 6)]","[('何 必 认 真', '苏 唯', 6)]"
3230,苏州益品德环境科技有限公司于2013年09月26日在苏州工业园区市场监督管理局登记成立,"[('苏 州 益 品 德 环 境 科 技 有 限 公 司', '2013 年 09 月 26 日', 17)]","[('苏 州 益 品 德 环 境 科 技 有 限 公 司', '2013 年 09 月 26 日', 17)]"
3231,所属专辑：天使快醒来歌词信息你想去那里我都依你,"[('你 想 去 那 里 我 都 依 你', '天 使 快 醒 来', 7)]","[('都 依 你', '天 使 快 醒 来', 7)]"
3232,《忧郁病患的日记》是2000年小知堂出版社出版的图书，作者是时枝武,"[('忧 郁 病 患 的 日 记', '时 枝 武', 11), ('忧 郁 病 患 的 日 记', '小 知 堂', 12)]","[('忧 郁 病 患 的 日 记', '小 知 堂', 12)]"
3233,而在此前，赵韩樱子已经成功出演了去年播出的《因为爱情有多美》和《因为爱情有晴天》，加上参加的所有综艺节目，有细心的网友发现，赵韩樱子在湖南卫视露脸接近一百天，堪比何炅和汪涵等大牌主持人的出镜率,"[('因 为 爱 情 有 多 美', '赵 韩 樱 子', 13), ('因 为 爱 情 有 多 美', '何 炅', 13), ('因 为 爱 情 有 多 美', '汪 涵', 13)]","[('因 为 爱 情 有 多 美', '赵 韩 樱 子', 13)]"
3234,但在2016年，《微微一笑很倾城》的大热，让终于变胖的她又重新用有说服力的作品回到大众视野，期待四小花旦中综合实力不俗的她未来将精力放在影视圈，给观众带来更多优秀的作品,"[('微 微 一 笑 很 倾 城', '2016 年', 16)]","[('微 微 一 笑 很 倾 城', '2016 年', 16)]"
3235,无论如何，因为不能否定罗贯中为《三国演义》的编撰者，则写作年代就无法跳出罗贯中生活的时代，成书年代必须结合罗贯中的生卒岁月来看,"[('三 国 演 义', '罗 贯 中', 11)]","[('三 国 演 义', '罗 贯 中', 11)]"
3236,《图文处理及制版》是2008年印刷工业出版社出版的图书，作者是宋协祝，白研华,"[('图 文 处 理 及 制 版', '印 刷 工 业 出 版 社', 12), ('图 文 处 理 及 制 版', '白 研 华', 11), ('图 文 处 理 及 制 版', '宋 协 祝', 11)]","[('图 文 处 理 及 制 版', '宋 协 祝', 11)]"
3237,拿当今最受欢迎的超级英雄电影来举例，《美国队长》在诞生不久后的1944年便翻拍成了电影，而当时的美队画风是这样的↓而即便是漫威宇宙启动之后，《美国队长》第一部电影作品的口碑也只能说是差强人意——但毕竟，这还是一部改编成功的作品，如今的巨头漫威在超级英雄电影的改编上，也遭遇过滑铁卢,"[('美 国 队 长', '1944', 16)]","[('美 国 队 长', '1944', 16)]"
3238,衡阳市盈元投资管理有限公司于2012年6月28日在衡阳市工商行政管理局登记成立,"[('衡 阳 市 盈 元 投 资 管 理 有 限 公 司', '2012 年 6 月 28 日', 17)]","[('衡 阳 市 盈 元 投 资 管 理 有 限 公 司', '2012 年 6 月 28 日', 17)]"
3239,宁安信（北京）股权投资基金管理有限公司于2014-11-19在朝阳分局登记成立,"[('宁 安 信 （ 北 京 ） 股 权 投 资 基 金 管 理 有 限 公 司', '2014 - 11 - 19', 17)]","[('宁 安 信 （ 北 京 ） 股 权 投 资 基 金 管 理 有 限 公 司', '2014 - 11 - 19', 17)]"
3240,李凤红，毕业于中共中央党校，本科学历,"[('李 凤 红', '中 共 中 央 党 校', 5)]","[('李 凤 红', '中 共 中 央 党 校', 5)]"
3241,田金悦  大学本科，学士学位，毕业于河北中医学院,"[('田 金 悦', '河 北 中 医 学 院', 5)]","[('田 金 悦', '河 北 中 医 学 院', 5)]"
3242,《鸽子与海》是来自台湾音乐创作人郭子在1995年所出版的创作专辑《鸽子与海》，他用音乐讲述了一个关于海的故事，也展示给我们一幅平静沉着的音乐画卷,"[('鸽 子 与 海', '郭 子', 9)]","[('鸽 子 与 海', '郭 子', 6)]"
3243,《全西安吃喝玩乐情报书》是2010年8月1日由中国铁道出版社出版的图书，由《玩乐疯》编辑部编著,"[('全 西 安 吃 喝 玩 乐 情 报 书', '中 国 铁 道', 12)]","[('玩 乐 疯', '中 国 铁 道 出 版 社', 12)]"
3244,谢尔盖·米哈伊洛维奇·利亚普诺夫（俄语：Сергей Михайлович Ляпунов，1859年11月30日－1924年11月8日)，俄罗斯作曲家，钢琴家,"[('谢 尔 盖 · 米 哈 伊 洛 维 奇 · 利 亚 普 诺 夫', '1859 年 11 月 30 日', 4), ('谢 尔 盖 · 米 哈 伊 洛 维 奇 · 利 亚 普 诺 夫', '俄 罗 斯', 1)]","[('谢 尔 盖 · 米 哈 伊 洛 维 奇 · 利 亚 普 诺 夫', '1859 年 11 月 30 日', 4)]"
3245,《最美的英文》是2005年上海科学技术出版社出版的图书，由蔡莉编译,"[('最 美 的 英 文', '上 海 科 学 技 术 出 版 社', 12), ('最 美 的 英 文', '蔡 莉', 11)]","[('最 美 的 英 文', '上 海 科 学 技 术 出 版 社', 12)]"
3246,《政治哲学的现代危机和古代出路：施特劳斯思想研究》是经济管理出版社出版的图书，作者是黎世光,"[('政 治 哲 学 的 现 代 危 机 和 古 代 出 路 ： 施 特 劳 斯 思 想 研 究', '经 济 管 理 出 版 社', 12), ('政 治 哲 学 的 现 代 危 机 和 古 代 出 路 ： 施 特 劳 斯 思 想 研 究', '黎 世 光', 11)]","[('政 治 哲 学 的 现 代 危 机 和 古 代 出 路', '黎 世 光', 11)]"
3247,2010年，尼古拉斯·凯奇主演了电影《魔法师的学徒》,"[('魔 法 师 的 学 徒', '尼 古 拉 斯 · 凯 奇', 13)]","[('魔 法 师 的 学 徒', '尼 古 拉 斯 · 凯 奇', 13)]"
3248,2013年12月17日，刘作虎宣布创业，成立一加科技,"[('一 加 科 技', '2013 年 12 月 17', 17)]","[('一 加 科 技', '2013 年 12 月 17 日', 17)]"
3249,杨燕萍，女，中国共产党党员，系江西省第十一届政协副主席许爱民之妻,"[('许 爱 民', '中 国', 1)]","[('杨 燕 萍', '中 国', 1)]"
3250,华夏防爆电气有限公司于2007年05月08日在嘉兴市工商局南湖区分局登记成立,"[('华 夏 防 爆 电 气 有 限 公 司', '2007 年 05 月 08 日', 17)]","[('华 夏 防 爆 电 气 有 限 公 司', '2007 年 05 月 08 日', 17)]"
3251,北京紫光百会科技有限公司是清华紫光下属智能楼宇事业部转制成立的下属公司，成立于2005年，是一家专业从事智能停车管理系统产品研发、生产、销售、服务的高新技术企业,"[('北 京 紫 光 百 会 科 技 有 限 公 司', '2005 年', 17)]","[('北 京 紫 光 百 会 科 技 有 限 公 司', '2005 年', 17)]"
3252,林立书是一名导演，作品有《天后之战》,"[('天 后 之 战', '林 立 书', 14)]","[('天 后 之 战', '林 立 书', 14)]"
3253,龚勉（1536-1607），字子勤，号毅所，南门外跨塘桥人，明隆庆二年（1568）进士,"[('龚 勉', '南 门 外 跨 塘 桥', 2), ('龚 勉', '1536', 4)]","[('龚 勉', '1536', 4)]"
3254,《阿基里斯与龟》是由日本北野武工作室出品的剧情电影， 由北野武执导，北野武、樋口可南子、柳忧怜联合主演,"[('阿 基 里 斯 与 龟', '北 野 武', 14)]","[('阿 基 里 斯 与 龟', '北 野 武', 14)]"
3255,上个世纪80年代末期，姚明创作歌曲《前门情思大碗茶》的时候，老北京的许多情景和画面都浮现在他脑海里,"[('前 门 情 思 大 碗 茶', '姚 明', 9)]","[('前 门 情 思 大 碗 茶', '姚 明', 9)]"
3256,栾卉，11997-2001年，哈尔滨工程大学，计算机科学与技术学院，计算机应用专业，获工学学士学位,"[('栾 卉', '哈 尔 滨 工 程 大 学', 5)]","[('栾 卉', '哈 尔 滨 工 程 大 学', 5)]"
3257,石家庄育才药用包装材料有限公司成立于1992年，是一家主要从事药用无菌包装塑料膜、袋的研发、生产、销售和服务的高新技术企业，生产制造中心设在河北省经济技术开发区，并在北京成立了子公司北京克林派科技有限公司,"[('石 家 庄 育 才 药 用 包 装 材 料 有 限 公 司', '1992 年', 17)]","[('石 家 庄 育 才 药 用 包 装 材 料 有 限 公 司', '1992 年', 17)]"
3258,《爱恋意大利美食》是2001年出版的图书，作者是田口成子,"[('爱 恋 意 大 利 美 食', '田 口 成 子', 11)]","[('爱 恋 意 大 利 美 食', '田 口 成 子', 11)]"
3259,《江湖儿女悲催录》是一本关于爱情类型的小说，连载于晋江文学城,"[('江 湖 儿 女 悲 催 录', '晋 江 文 学 城', 10)]","[('江 湖 儿 女 悲 催 录', '晋 江 文 学 城', 10)]"
3260,《重生之复仇天使》在起点中文网连载的一部言情小说（类型）作品,"[('重 生 之 复 仇 天 使', '起 点 中 文 网', 10)]","[('重 生 之 复 仇 天 使', '起 点 中 文 网', 10)]"
3261,▲仇英《千秋绝艳图》局部：中国古代美女只南齐钱塘第一名伎苏小小如果说名门贵族是为了“知书达理”，那当时妓家也许更多是为了迎合，所以她们笔下的风格与当时的文人画家具有师承性，例如秦淮名妓马守真、顾眉，江南名妓薛素素、苏小小,"[('仇 英', '中 国', 1)]","[('苏 小 小', '钱 塘', 2)]"
3262,电影《左耳》里杨洋拥抱女生的方式，一手护着背，一手摸头杀,"[('左 耳', '杨 洋', 13)]","[('左 耳', '杨 洋', 13)]"
3263,《白白的》是张韶涵的音乐作品，李焯雄作曲，收录在《第5季》专辑中,"[('白 白 的', '第 5 季', 7), ('白 白 的', '李 焯 雄', 9)]","[('白 白 的', '第 5 季', 7)]"
3264,澳门站，对阵巴西一役，惠若琪险些再度帮助中国队逆转巴西，最终中国女排2:3惜败北京奥运冠军巴西,"[('惠 若 琪', '中 国', 1)]","[('惠 若 琪', '中 国', 1)]"
3265,《人间》是王菲演唱歌曲,"[('人 间', '王 菲', 6)]","[('人 间', '王 菲', 6)]"
3266,而《大唐荣耀》剧组也是好消息不断，任嘉伦生娃、景甜张继科恋爱，作为该剧主演的汤晶媚也因此成为了被观众热议的对象，更有网友开始“操心”起她的终身大事，开启了而远在海外度假的她却仿佛丝毫没有被纷杂的红尘事所叨扰，美景、美酒，在眼、在怀，“一人 一酒 一世沉溺”的博文，短短几句道出了另一种独立自由和健康自信的生活状态,"[('大 唐 荣 耀', '任 嘉 伦 生 娃', 13), ('大 唐 荣 耀', '张 继 科', 13), ('大 唐 荣 耀', '景 甜', 13)]","[('大 唐 荣 耀', '任 嘉 伦', 13)]"
3267,《西方艺术事典》是2005-05-01江苏教育出版社出版的图书，作者是霍尔,"[('西 方 艺 术 事 典', '江 苏 教 育 出 版 社', 12)]","[('西 方 艺 术 事 典', '江 苏 教 育 出 版 社', 12)]"
3268,陆维远1，福州人,"[('陆 维 远', '福 州', 2)]","[('陆 维 远', '福 州', 2)]"
3269,中国共产党第十九届中央纪律检查委员会委员，6十九大代表7任免信息2016年11月28日，中国中车集团公司在京召开干部大会，刘化龙同志任中国中车集团公司董事长、党委书记，提名为中国中车股份有限公司董事长、党委书记人选，不再担任中国中车集团公司总经理职务,"[('刘 化 龙', '中 国', 1)]","[('刘 化 龙', '中 国', 1)]"
3270,保定意源达电力设备制造有限公司于2005年6月17日在高新区工商行政管理局登记成立,"[('保 定 意 源 达 电 力 设 备 制 造 有 限 公 司', '2005 年 6 月 17 日', 17)]","[('保 定 意 源 达 电 力 设 备 制 造 有 限 公 司', '2005 年 6 月 17 日', 17)]"
3271,丁瑞光（1916,"[('丁 瑞 光', '（ 1916', 4)]","[('丁 瑞 光', '（ 1916', 4)]"
3272,1999年7月成立中国航天机电集团公司，2001年7月更名为中国航天科工集团公司,"[('中 国 航 天 机 电 集 团 公 司', '1999 年 7 月', 17)]","[('中 国 航 天 科 工 集 团 公 司', '1999 年 7 月', 17)]"
3273,北京源生德利科贸有限公司成立于2002年10月，是集产品定制、国内、国外贸易及委托加工于一体的综合性企业，在内蒙古有委托生产的工厂和产品销售分部,"[('北 京 源 生 德 利 科 贸 有 限 公 司', '2002 年 10 月', 17)]","[('北 京 源 生 德 利 科 贸 有 限 公 司', '2002 年 10 月', 17)]"
3274,简介苗彤，香港艺人苗侨伟和戚美珍之女，苗侨伟跟戚美珍年轻时是一对金童玉女，他们的女儿遗传了父母的优良基因，年纪轻轻就已经成为学校的“校花”，很受男同学的欢迎,"[('苗 彤', '香 港', 2)]","[('苗 彤', '香 港', 2)]"
3275,《数字图像处理原理与应用》是2007年清华大学出版社出版的图书，作者是阿查里雅,"[('数 字 图 像 处 理 原 理 与 应 用', '清 华 大 学', 12)]","[('数 字 图 像 处 理 原 理 与 应 用', '清 华 大 学 出 版 社', 12)]"
3276,歌曲背景当所有人都在感受着秋风阵阵落叶纷纷之时，张阳阳适时推出了新唱片的第三主打《最佳剪辑》，为渐凉的秋天增添了一份深刻,"[('最 佳 剪 辑', '张 阳 阳', 6)]","[('最 佳 剪 辑', '张 阳 阳', 6)]"
3277,紧接着，谢霆锋出场了，根据大屏幕显示，他与陈奕迅合唱的是《因为爱所以爱》，这是谢霆锋的金曲,"[('因 为 爱 所 以 爱', '谢 霆 锋', 6), ('因 为 爱 所 以 爱', '陈 奕 迅', 6)]","[('因 为 爱 所 以 爱', '谢 霆 锋', 6)]"
3278,主要作品参演电影参演电视剧编剧作品获奖记录人物评价佐伊·卡赞这位因自编自演的奇幻小清新电影《恋恋书中人》而成名，这位治愈系才女，外形清新可人、笑容甜美,"[('恋 恋 书 中 人', '佐 伊 · 卡 赞', 14), ('恋 恋 书 中 人', '佐 伊 · 卡 赞', 13)]","[('恋 恋 书 中 人', '佐 伊 · 卡 赞', 13)]"
3279,8、《特殊争夺》（二十九集）谭力编剧，中央电视台中国电视剧制作中心2008年拍摄，2009年国庆期间隆重播出,"[('特 殊 争 夺', '中 央 电 视 台 中 国 电 视 剧 制 作 中 心', 0)]","[('特 殊 争 夺', '中 央 电 视 台 中 国 电 视 剧 制 作 中 心', 0)]"
3280,向华，男，苗族，曾任怀化市中方县副县级干部、县发改局党组副书记、局长1，2012年10月月任中方县委常委、县委办主任2，2015年10月任会同县委常委、常务副县长34,"[('向 华', '苗 族', 3)]","[('向 华', '苗 族', 3)]"
3281,《太平洋战争》一书对对太平洋战争时的美日决战进行了具体而详实的刻画，武汉大学出版社出版发行,"[('太 平 洋 战 争', '武 汉 大 学 出 版 社', 12)]","[('太 平 洋 战 争', '武 汉 大 学 出 版 社', 12)]"
3282,早年经历邰正宵读书时成绩很好，高中毕业后顺利考入台湾高雄医学院修读医学技术系,"[('邰 正 宵', '高 雄 医 学 院', 5)]","[('邰 正 宵', '台 湾 高 雄 医 学 院', 5)]"
3283,湖北汇通钢铁工贸有限公司是一九九六年在湖北省孝感市注册成立的一家大型物资流通企业，并于二○○五年六月迁址武汉,"[('湖 北 汇 通 钢 铁 工 贸 有 限 公 司', '一 九 九 六 年', 17)]","[('湖 北 汇 通 钢 铁 工 贸 有 限 公 司', '一 九 九 六 年', 17)]"
3284,清河公主李敬，字德贤，唐太宗第十一女，出生于武德七年（624年），生母不详,"[('李 敬', '624 年', 4)]","[('李 敬', '624 年', 4)]"
3285,《灵能力者小田雾响子的谎言》是日本朝日电视台制作并播出的9集喜剧电视剧,"[('灵 能 力 者 小 田 雾 响 子 的 谎 言', '朝 日 电 视 台', 0)]","[('小 田 雾 响 子 的 谎 言', '朝 日 电 视 台', 0)]"
3286,"清华大学建设学院教授尹稚表示,这些年来,世界处在第三次城市化浪潮当中,一个很重要的规律就是大城市群崛起","[('尹 稚', '清 华 大 学', 5)]","[('尹 稚', '清 华 大 学', 5)]"
3287,根据2018年的系列剧拍摄阵列，华策已具有7个系列剧(《创业时代》、《我的奇妙男友》、《绣春刀》、《爱情公寓》、《三生三世十里桃花》、《锦绣》、《翻译官》)，伴随后期的影视拍摄规划，2020年华策预计将形成15个左右系列剧阵列，每一个都有可能帮助华策影视打造自己的核心标识、核心品牌并形成相应的粉丝经济,[],[]
3288,《永恒得誓言》是起点中文网连载的小说，作者是唐宋元明清风,"[('永 恒 得 誓 言', '唐 宋 元 明 清 风', 11)]","[('永 恒 得 誓 言', '唐 宋 元 明 清 风', 11)]"
3289,马尔塔·托雷洪是西班牙籍足球运动员,"[('马 尔 塔 · 托 雷 洪', '西 班 牙', 1)]","[('马 尔 塔 · 托 雷 洪', '西 班 牙', 1)]"
3290,"青岛三美电机有限公司自1992年成立以来,以产品质量至上为公司每个员工的行动宗旨","[('青 岛 三 美 电 机 有 限 公 司', '1992 年', 17)]","[('青 岛 三 美 电 机 有 限 公 司', '1992 年', 17)]"
3291,相信《风云传奇》凭借着以谢君豪等为主力的精湛演技和充实的年代戏故事情节势必会掀起一股热潮,"[('风 云 传 奇', '谢 君 豪', 13)]","[('风 云 传 奇', '谢 君 豪', 13)]"
3292,人物简介徐朝峰，副主任医师，舟山市中医骨伤联合医院肝胆、肛肠外科病区主任，1968年毕业于舟山卫校，兼任中国中西医结合消化病专业委员会全国肝病研究协作组舟山肝病诊疗中心主任，从事临床工作35年,"[('徐 朝 峰', '舟 山 卫 校', 5), ('徐 朝 峰', '中 国', 1)]","[('徐 朝 峰', '舟 山 卫 校', 5)]"
3293,上海浦东发展银行（简称浦发银行）是1992年8月28日经中国人民银行批准设立、于1993年1月9日正式开业的国有控股全国性股份制商业银行，总行设在上海,"[('上 海 浦 东 发 展 银 行', '1992 年 8 月', 17)]","[('上 海 浦 东 发 展 银 行', '1992 年 8 月', 17)]"
3294,图为：2005年，范冰冰参演的《八大豪侠》剧照,"[('八 大 豪 侠', '2005 年', 16)]","[('八 大 豪 侠', '范 冰 冰', 13)]"
3295,个人简介郑友怡于2005年在浙江大学竺可桢学院获得理学学士学位，后于2007年获得浙江大学应用数学硕士学位，之后于香港科技大学计算机科学系获得博士学位,"[('郑 友 怡', '浙 江 大 学', 5)]","[('郑 友 怡', '浙 江 大 学', 5)]"
3296,”中国人民大学校长刘伟在致辞中称，入选全国首批习近平新时代中国特色社会主义思想研究机构，既是荣耀，更是一份沉甸甸的责任,"[('刘 伟', '中 国', 1), ('习 近 平', '中 国', 1)]","[('刘 伟', '中 国', 1)]"
3297,田占范，男，汉族，中共党员,"[('田 占 范', '汉 族', 3)]","[('田 占 范', '汉 族', 3)]"
3298,《哥白尼-科学家\发明家卷2》是2012年出版的图书，作者是文景,"[('哥 白 尼 - 科 学 家 \\ 发 明 家 卷 2', '文 景', 11)]","[('哥 白 尼 - 科 学 家 \\ 发 明 家 卷 2', '文 景', 11)]"
3299,孟楠演唱的一首歌曲《天空》,"[('天 空', '孟 楠', 9), ('天 空', '孟 楠', 6)]","[('天 空', '孟 楠', 6)]"
3300,杨幂在电视剧《三生三世十里桃花》中扮演四海八荒第一美人“白浅”,"[('三 生 三 世 十 里 桃 花', '杨 幂', 13)]","[('三 生 三 世 十 里 桃 花', '杨 幂', 13)]"
3301,终于1994年梅艳芳宣布了复出，一连推出了《镜花水月》、《女人花》、《一生爱你千百回》等多首经典作品,"[('一 生 爱 你 千 百 回', '梅 艳 芳', 6)]","[('一 生 爱 你 千 百 回', '梅 艳 芳', 6)]"
3302,姓名：德米特里·叶廖缅科生日：1990-06-20场上位置：前卫身高：184厘米,"[('德 米 特 里 · 叶 廖 缅 科', '1990 - 06 - 20', 4)]","[('德 米 特 里 · 叶 廖 缅 科', '1990 - 06 - 20', 4)]"
3303,《中国传统人物纹饰艺术》是2005年人民美术出版社出版的图书,"[('中 国 传 统 人 物 纹 饰 艺 术', '人 民 美 术 出 版 社', 12)]","[('中 国 传 统 人 物 纹 饰 艺 术', '人 民 美 术 出 版 社', 12)]"
3304,2016年对潘裕文来说是九年歌手生涯的其中一个重要中继站,[],"[('九 年', '潘 裕 文', 6)]"
3305,环球财富网是上海想易网络科技有限公司旗下网站，创立于2005年,"[('环 球 财 富 网', '2005 年', 17)]","[('环 球 财 富 网', '2005 年', 17)]"
3306,《一品芝麻官》：翻拍自王晶自己执导的《九品芝麻官》，继续请来古天乐饰演星爷的角色,"[('一 品 芝 麻 官', '古 天 乐', 13), ('一 品 芝 麻 官', '王 晶', 14)]","[('一 品 芝 麻 官', '王 晶', 14)]"
3307,剧中与卡米拉演对手戏的迪亚戈-拉塞达出道较早，一米九的身高以及英俊的外形颇具吸引力，曾经当过游泳健将和模特，最终选择了表演作为他的职业，1998年他出演电视剧《飓风希尔达》引起关注，从此事业蒸蒸日上，先后出演了《罪恶之都》、《美国》等剧，2003年，他击败众多竞争对手，被制作人贾伊莫-蒙杰斯丁选中，在《爱情与战争》中出演朱塞佩-加里波蒂，在屏幕上塑造出了一位英勇无畏而又重情重义的意大利英雄,"[('飓 风 希 尔 达', '1998 年', 16)]",[]
3308,张绍林导演《水浒传》截图（宋江）黑道白道，都是无间道,"[('水 浒 传', '张 绍 林', 14)]","[('水 浒 传', '张 绍 林', 14)]"
3309,王新朝喜，原名王岑静，25岁（2013年），女篮队员，身高达到1.89米，2003年赴日本留学，并于2013年8月加入日本籍1，2013年10月9日，在东亚运动会女篮首日比赛中，日本女篮中锋王新朝喜在首节登场，她不是别人，正是出生于天津的原中国籍选手王岑静,"[('王 新 朝 喜', '日 本', 1)]",[]
3310,柯铭峰，祖籍福州，1962年在台湾基隆市出生，台湾戏曲乐师、歌仔戏音乐家，中国海事专科学校轮机科毕业，南华大学（位于嘉义县大林镇）美学与艺术管理研究所硕士，国立台湾戏曲学院戏曲音乐学系专任教师,"[('柯 铭 峰', '中 国', 1), ('柯 铭 峰', '1962 年', 4), ('柯 铭 峰', '台 湾 基 隆 市', 2), ('柯 铭 峰', '中 国 海 事 专 科 学 校', 5)]","[('柯 铭 峰', '台 湾 基 隆 市', 2)]"
3311,1914年开始撰写《留东外史》，1916年5月用不肖生笔名初版发行,"[('留 东 外 史', '不 肖 生', 11)]","[('留 东 外 史', '不 肖 生', 11)]"
3312,公山不狃和阳虎同时，都是鲁国当政者季桓子的家臣,"[('季 桓 子', '鲁 国', 1)]","[('季 桓 子', '鲁 国', 3)]"
3313,6、《公民凯恩》（奥逊·威尔斯，1941）奥逊·威尔斯的第一部影片也是他最伟大的作品《公民凯恩》成为了导演的代表作,"[('公 民 凯 恩', '奥 逊 · 威 尔 斯', 14)]","[('公 民 凯 恩', '奥 逊 · 威 尔 斯', 14)]"
3314,《人类最初的故事》是2013年天津教育出版社出版的图书，作者是爱尔兰帕德里克·科拉姆,"[('人 类 最 初 的 故 事', '天 津 教 育 出 版 社', 12), ('人 类 最 初 的 故 事', '帕 德 里 克 · 科 拉 姆', 11)]","[('人 类 最 初 的 故 事', '天 津 教 育 出 版 社', 12)]"
3315,年，王器民应徐成章之约来到广州，加入了徐成章组织和领导的琼崖革命同志会，并按照党的指示加入了中国国民党，致力于国民革命运动,"[('徐 成 章', '中 国', 1)]","[('王 器 民', '中 国', 1)]"
3316,《国富民穷：美国贫穷何以影响我们每个人》是2014年7月重庆大学出版社出版的图书，作者是兰克,"[('国 富 民 穷 ： 美 国 贫 穷 何 以 影 响 我 们 每 个 人', '重 庆 大 学 出 版 社', 12)]","[('国 富 民 穷 ： 美 国 贫 穷 何 以 影 响 我 们 每 个 人', '重 庆 大 学 出 版 社', 12)]"
3317,2010年3月16日，陈楚生在张亚东的录音棚录制《绿动》，为了让心情放松，陈楚生还将鞋子脱掉,"[('绿 动', '陈 楚 生', 6)]","[('绿 动', '陈 楚 生', 6)]"
3318,中和融信融资租赁有限公司于2015-05-07在北京市工商行政管理局登记成立,"[('中 和 融 信 融 资 租 赁 有 限 公 司', '2015 - 05 - 07', 17)]","[('中 和 融 信 融 资 租 赁 有 限 公 司', '2015 - 05 - 07', 17)]"
3319,因陈思诚执导的电影《北京爱情故事》出道，凭借该片入围第21届北京大学生电影节最佳新人奖,"[('北 京 爱 情 故 事', '陈 思 诚', 14)]","[('北 京 爱 情 故 事', '陈 思 诚', 14)]"
3320,五度在除夕登上央视春晚的周杰伦，今年他化身魔术师表演热曲《告白气球》，唱完变成泰迪熊消失在舞台上，获得网友一致好评，收视率近期出炉，根据媒体报导，周董表演的桥段在当晚央视春晚的网络收视中拿下收视冠军，超过王菲和那英合体演唱,"[('告 白 气 球', '周 杰 伦', 6)]","[('告 白 气 球', '周 杰 伦', 9)]"
3321,《第三次浪潮》是1980年由中信出版社出版的图书，作者是托夫勒,"[('第 三 次 浪 潮', '中 信 出 版 社', 12)]","[('第 三 次 浪 潮', '中 信 出 版 社', 12)]"
3322,湖南亿迈投资管理有限公司简称“亿迈”，成立于2013年07月01号，总部设立在湖南长沙,"[('湖 南 亿 迈 投 资 管 理 有 限 公 司', '2013 年 07 月 01 号', 17)]","[('湖 南 亿 迈 投 资 管 理 有 限 公 司', '2013 年 07 月', 17)]"
