,text,pre,truth
4174,《醉倾国》是晋江文学城连载的小说，作者是王子兮,"[('醉 倾 国', '晋 江 文 学 城', 10), ('醉 倾 国', '王 子 兮', 11)]","[('醉 倾 国', '王 子 兮', 11), ('醉 倾 国', '晋 江 文 学 城', 10)]"
4175,林功耀（1920－1948），福建省长乐县金峰镇首台村人,"[('林 功 耀', '1920', 4), ('林 功 耀', '福 建 省 长 乐 县', 2)]","[('林 功 耀', '1920', 4), ('林 功 耀', '福 建 省 长 乐 县 金 峰 镇 首 台 村', 2)]"
4176,《我的肝》是房祖名的音乐作品，收录在《乱》专辑中,"[('我 的 肝', '乱', 7), ('我 的 肝', '房 祖 名', 6)]","[('我 的 肝', '乱', 7), ('我 的 肝', '房 祖 名', 6)]"
4177,武林唯七（1672——1703）日本义士，孟子后裔，属南支孟忠厚一系,"[('武 林 唯 七', '日 本', 1)]","[('武 林 唯 七', '1672', 4), ('武 林 唯 七', '日 本', 2)]"
4178,《生命之谜》是2006年时事出版社出版的图书，作者是杨汝生,"[('生 命 之 谜', '时 事 出 版 社', 12)]","[('生 命 之 谜', '时 事 出 版 社', 12), ('生 命 之 谜', '杨 汝 生', 11)]"
4179,合：这屋顶有美丽的邂逅4歌曲鉴赏《屋顶》是周杰伦未成名之前为吴宗宪创作的一首作品，收录在吴宗宪1999年《你比从前快乐》专辑中,"[('屋 顶', '你 比 从 前 快 乐', 7)]","[('屋 顶', '吴 宗 宪', 6), ('屋 顶', '周 杰 伦', 8), ('屋 顶', '你 比 从 前 快 乐', 7), ('你 比 从 前 快 乐', '周 杰 伦', 9)]"
4180,岳飞 - 南宋抗金名将、民族英雄岳飞（1103—1142），字鹏举，宋相州汤阴县（今河南安阳汤阴县）人，南宋抗金名将，中国历史上著名军事家、战略家，民族英雄，位列南宋中兴四将之一,"[('岳 飞', '相 州 汤 阴 县', 2)]","[('岳 飞', '1103', 4), ('岳 飞', '相 州 汤 阴 县', 2), ('岳 飞', '相 州 汤 阴', 2)]"
4181,《重生之凶猛虫巢》是第二只妖创作的网络小说，发表于起点网,"[('重 生 之 凶 猛 虫 巢', '第 二 只 妖', 11), ('重 生 之 凶 猛 虫 巢', '起 点 网', 10)]","[('重 生 之 凶 猛 虫 巢', '第 二 只 妖', 11), ('重 生 之 凶 猛 虫 巢', '起 点 网', 10)]"
4182,《二十世纪中国语文教学》作者是林化君，由青岛海洋大学出版社于2002-7出版,"[('林 化 君', '中 国', 1), ('二 十 世 纪 中 国 语 文 教 学', '青 岛 海 洋 大 学 出 版 社', 12), ('二 十 世 纪 中 国 语 文 教 学', '林 化 君', 11)]","[('二 十 世 纪 中 国 语 文 教 学', '青 岛 海 洋 大 学 出 版 社', 12), ('二 十 世 纪 中 国 语 文 教 学', '林 化 君', 11)]"
4183,《博雅之思》是2006年内蒙古文化出版社出版的图书，作者是易磊，田洪江,"[('博 雅 之 思', '易 磊', 11), ('博 雅 之 思', '内 蒙 古 文 化 出 版 社', 12), ('博 雅 之 思', '田 洪 江', 11)]","[('博 雅 之 思', '田 洪 江', 11), ('博 雅 之 思', '内 蒙 古 文 化 出 版 社', 12), ('博 雅 之 思', '易 磊', 11)]"
4184,2001年，开始与张国立、王刚形成“铁三角”，主演了系列古装剧《铁齿铜牙纪晓岚》等,"[('铁 齿 铜 牙 纪 晓 岚', '王 刚', 13), ('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 13)]","[('铁 齿 铜 牙 纪 晓 岚', '王 刚', 13), ('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 13)]"
4185,门玉志，男 ，汉族，1959年7月出生于山东省无棣县，中共党员,"[('门 玉 志', '山 东 省 无 棣 县', 2), ('门 玉 志', '汉 族', 3)]","[('门 玉 志', '山 东 省 无 棣 县', 2), ('门 玉 志', '1959 年 7 月', 4), ('门 玉 志', '汉 族', 3)]"
4186,《我曾用心爱着你》是由李玲玉演唱的一首歌曲，收录在《卿卿呢语》专辑里面,"[('我 曾 用 心 爱 着 你', '卿 卿 呢 语', 7), ('我 曾 用 心 爱 着 你', '李 玲 玉', 6)]","[('我 曾 用 心 爱 着 你', '卿 卿 呢 语', 7), ('我 曾 用 心 爱 着 你', '李 玲 玉', 6)]"
4187,《灌高同人——没有理由》是刁儿创作的网络小说，发表于晋江文学网,"[('灌 高 同 人 [UNK] [UNK] 没 有 理 由', '晋 江 文 学 网', 10), ('灌 高 同 人 [UNK] [UNK] 没 有 理 由', '刁 儿', 11)]","[('灌 高 同 人 [UNK] [UNK] 没 有 理 由', '晋 江 文 学 网', 10), ('灌 高 同 人 [UNK] [UNK] 没 有 理 由', '刁 儿', 11)]"
4188,《不做王的女人》是看书网连载的小说，作者是美男不胜收,"[('不 做 王 的 女 人', '看 书 网', 10), ('不 做 王 的 女 人', '美 男 不 胜 收', 11)]","[('不 做 王 的 女 人', '看 书 网', 10), ('不 做 王 的 女 人', '美 男 不 胜 收', 11)]"
4189,陈益，男，汉族，1958年生，祖籍四川渠县，中共党员，大学本科，1976年11月入伍，历任正排教员，副连、正连、副营专职新闻干事，解放军报特邀记者,"[('陈 益', '1958 年', 4), ('陈 益', '汉 族', 3)]","[('陈 益', '1958 年', 4), ('陈 益', '汉 族', 3)]"
4190,《终极一班2之改变》是连载于晋江文学城的小说，作者是浅情不愿再爱,"[('终 极 一 班 2 之 改 变', '浅 情 不 愿 再 爱', 11), ('终 极 一 班 2 之 改 变', '晋 江 文 学 城', 10)]","[('终 极 一 班 2 之 改 变', '浅 情 不 愿 再 爱', 11), ('终 极 一 班 2 之 改 变', '晋 江 文 学 城', 10)]"
4191,吴德生，男，1961年12月生，黑龙江尚志人，汉族，1976年8月参加工作，1981年5月加入中国共产党，黑龙江大学国民经济专业大专毕业,"[('吴 德 生', '汉 族', 3)]","[('吴 德 生', '汉 族', 3), ('吴 德 生', '中 国', 1), ('吴 德 生', '黑 龙 江 尚 志', 2), ('吴 德 生', '1961 年 12 月', 4)]"
4192,《通识中国文学》是陕西人民出版社出版的图书，作者是赖庆芳,"[('通 识 中 国 文 学', '陕 西 人 民 出 版 社', 12), ('通 识 中 国 文 学', '赖 庆 芳', 11)]","[('通 识 中 国 文 学', '陕 西 人 民 出 版 社', 12), ('通 识 中 国 文 学', '赖 庆 芳', 11)]"
4193,《白话通解黄帝内经（1-5卷）》是2000年世界图书出版公司北京公司出版的图书，作者是张登本,"[('白 话 通 解 黄 帝 内 经 （ 1 - 5 卷 ）', '张 登 本', 11), ('白 话 通 解 黄 帝 内 经 （ 1 - 5 卷 ）', '世 界 图 书 出 版 公 司 北 京 公 司', 12)]","[('白 话 通 解 黄 帝 内 经 （ 1 - 5 卷 ）', '张 登 本', 11), ('白 话 通 解 黄 帝 内 经 （ 1 - 5 卷 ）', '世 界 图 书 出 版 公 司 北 京 公 司', 12)]"
4194,基本信息黑乃奈奈绘是日本栃木县出生的漫画家,"[('黑 乃 奈 奈 绘', '日 本', 1)]","[('黑 乃 奈 奈 绘', '日 本 栃 木 县', 2), ('黑 乃 奈 奈 绘', '日 本', 1)]"
4195,《老天我要钱》是霍晓乐的音乐作品，收录在《等一分钟》专辑中,"[('老 天 我 要 钱', '等 一 分 钟', 7)]","[('老 天 我 要 钱', '等 一 分 钟', 7), ('老 天 我 要 钱', '霍 晓 乐', 6)]"
4196,郭冬临：1966年10月18日出生于山东烟台，中国著名的相声演员、小品演员，多次登台央视春晚，是国内观众最喜欢的小品演员之一,"[('郭 冬 临', '1966 年 10 月 18 日', 4), ('郭 冬 临', '山 东 烟 台', 2)]","[('郭 冬 临', '中 国', 1), ('郭 冬 临', '1966 年 10 月 18 日', 4), ('郭 冬 临', '山 东 烟 台', 2)]"
4197,创作背景《沈睡的野兽》专辑之中，《说好各走五十步》是歌手杨培安与词曲作者浅紫、都智文的第一次合作，这次的愉快携手，促成了《冷耳光》的珠联璧合,"[('冷 耳 光', '杨 培 安', 8), ('说 好 各 走 五 十 步', '都 智 文', 9), ('说 好 各 走 五 十 步', '杨 培 安', 8), ('说 好 各 走 五 十 步', '杨 培 安', 9)]","[('冷 耳 光', '杨 培 安', 6), ('冷 耳 光', '都 智 文', 9), ('冷 耳 光', '浅 紫', 8), ('沈 睡 的 野 兽', '杨 培 安', 6)]"
4198,《龙咁威2皇母娘娘呢》，香港喜剧片，由谷德昭执导，郑中基，张达明，李灿森主演,"[('龙 咁 威 2 皇 母 娘 娘 呢', '谷 德 昭', 14)]","[('龙 咁 威 2 皇 母 娘 娘 呢', '郑 中 基', 13), ('龙 咁 威 2 皇 母 娘 娘 呢', '谷 德 昭', 14), ('龙 咁 威 2 皇 母 娘 娘 呢', '张 达 明', 13), ('龙 咁 威 2 皇 母 娘 娘 呢', '李 灿 森', 13)]"
4199,人物简介李明君 号接木移山人，1958年出生，又名明军，山东临沂人，曾就职于临沂市广播电视局，从事专业美术研究，后入北京画院高研班深造于王文芳工作室，他对中国理性绘画有着独道的研究，其成就显著,"[('李 明 君', '中 国', 1), ('李 明 君', '1958 年', 4), ('李 明 君', '山 东 临 沂', 2)]","[('王 文 芳', '中 国', 1), ('李 明 君', '1958 年', 4), ('李 明 君', '山 东 临 沂', 2)]"
4200,"骆永正，男，汉族,中共党员,浙江省诸暨市枫桥镇人，1955年5月出生于江西省，教授、硕士生导师","[('骆 永 正', '浙 江 省 诸 暨 市 枫 桥 镇', 2), ('骆 永 正', '江 西 省', 2), ('骆 永 正', '汉 族', 3), ('骆 永 正', '1955 年 5 月', 4)]","[('骆 永 正', '江 西 省', 2), ('骆 永 正', '汉 族', 3), ('骆 永 正', '1955 年 5 月', 4)]"
4201,《计算机创新科普丛书计算机的灵魂》是2011年11月1日清华大学出版社出版的图书，作者是缪淮扣,"[('计 算 机 的 灵 魂', '清 华 大 学', 12)]","[('计 算 机 创 新 科 普 丛 书 计 算 机 的 灵 魂', '缪 淮 扣', 11), ('计 算 机 创 新 科 普 丛 书 计 算 机 的 灵 魂', '清 华 大 学 出 版 社', 12)]"
4202,卢荫溥（1760~1839)，字霖生，号南石，德城区黄河涯镇人，两淮盐运使卢见曾之孙,"[('卢 荫 溥', '德 城 区 黄 河 涯 镇', 2), ('卢 荫 溥', '1760', 4)]","[('卢 荫 溥', '德 城 区 黄 河 涯 镇', 2), ('卢 荫 溥', '1760', 4)]"
4203,颜世贵 1952年5月13日生，黑龙江省桦川县人,"[('颜 世 贵', '1952 年 5 月 13 日', 4), ('颜 世 贵', '黑 龙 江 省 桦 川 县', 2)]","[('颜 世 贵', '1952 年 5 月 13 日', 4), ('颜 世 贵', '黑 龙 江 省 桦 川 县', 2)]"
4204,《心闷》是詹雅雯演唱的歌曲，收录在其1991年6月1日发行的专辑《是你伤我的心》,"[('心 闷', '是 你 伤 我 的 心', 7)]","[('心 闷', '詹 雅 雯', 6), ('心 闷', '是 你 伤 我 的 心', 7)]"
4205,高中同学像鲁迅（1881年9月25日－1936年10月19日），原名周樟寿，后改名周树人，字豫山，后改豫才，“鲁迅”是他1918年发表《狂人日记》时所用的笔名，也是他影响最为广泛的笔名，浙江绍兴人,"[('鲁 迅', '绍 兴', 2)]","[('鲁 迅', '1881 年 9 月 25 日', 4), ('鲁 迅', '绍 兴', 2), ('狂 人 日 记', '鲁 迅', 11)]"
4206,《大明按察使》该剧由黄海涛，申积军，阙云霞，沈剑波，王江红担任策划、黄克敏执导，姚橹，丁勇岱，杨旸，高鑫，李芯逸等主演的悬疑断案电视剧,"[('大 明 按 察 使', '黄 克 敏', 14)]","[('大 明 按 察 使', '姚 橹', 13), ('大 明 按 察 使', '丁 勇 岱', 13), ('大 明 按 察 使', '杨 [UNK]', 13), ('大 明 按 察 使', '黄 克 敏', 14)]"
4207,《单亲爱》是2008年万卷出版公司出版的一本图书，作者是蔡卓妍,"[('单 亲 爱', '万 卷 出 版 公 司', 12)]","[('单 亲 爱', '蔡 卓 妍', 11), ('单 亲 爱', '万 卷 出 版 公 司', 12)]"
4208,"《如何调动和激励教师》是2011-4-1中国青年出版社出版的图书，作者是（美）托德·威特克尔,（美）贝斯·威特克尔,（美）戴勒·兰帕","[('如 何 调 动 和 激 励 教 师', '中 国 青 年 出 版 社', 12)]","[('如 何 调 动 和 激 励 教 师', '戴 勒 · 兰 帕', 11), ('如 何 调 动 和 激 励 教 师', '中 国 青 年 出 版 社', 12), ('如 何 调 动 和 激 励 教 师', '威 特 克 尔', 11)]"
4209,由欢瑞世纪出品，中国印尼联手打造，古剑奇谭原班团队制作的热血功夫电视剧新唐山大兄正在火热筹备，预计明年开拍,"[('新 唐 山 大 兄', '欢 瑞 世 纪', 0), ('古 剑 奇 谭', '欢 瑞 世 纪', 0)]","[('新 唐 山 大 兄', '欢 瑞 世 纪', 0), ('古 剑 奇 谭', '欢 瑞 世 纪', 0)]"
4210,基本概述何世璂（1666～1729），字澹庵，又字坦园，号铁山，山东新城县陈庄人,"[('何 世 [UNK]', '1666', 4), ('何 世 [UNK]', '山 东 新 城 县 陈 庄', 2)]","[('何 世 [UNK]', '1666', 4), ('何 世 [UNK]', '山 东 新 城 县 陈 庄', 2)]"
4211,在当年就不一定了4、1977年 香港佳视版电视《红楼梦》 米雪 1977年 香港电影《金玉良缘红楼梦》 米雪 米雪同时在这部电视剧和电影《金玉良缘红楼梦》里扮演薛宝钗，两部是同时拍的，米雪因要同时赶两个片场，所以《金玉良缘红楼梦》里戏份很少，这部电视剧才是她的重头戏,"[('金 玉 良 缘 红 楼 梦', '1977', 16)]","[('红 楼 梦', '米 雪', 13), ('金 玉 良 缘 红 楼 梦', '米 雪', 13)]"
4212,王晓光（王筱光），1967年生，毕业于山东大学中文系，现供职于山东潍坊广播电视报社，主任编辑，中国书法家协会会员，山东省书协学术委员会委员，山东省文艺评论家协会会员,"[('王 晓 光', '山 东 大 学', 5), ('王 晓 光', '中 国', 1)]","[('王 晓 光 （ 王 筱 光 ）', '山 东 大 学', 5), ('王 晓 光 （ 王 筱 光 ）', '1967 年', 4)]"
4213,杨洋和李沁同样是因为新版《红楼梦》结缘，一个是贾宝玉，一个是薛宝钗，二人还一度传出绯闻，还获得过最佳荧幕情侣奖,"[('红 楼 梦', '杨 洋', 13), ('红 楼 梦', '李 沁', 13)]","[('红 楼 梦', '杨 洋', 13), ('红 楼 梦', '李 沁', 13)]"
4214,片名 卧虎藏龙导演 李安主演 周润发、杨紫琼、章子怡片名 大红灯笼高高挂导演 张艺谋主演 巩俐、何赛飞片名 阳光灿烂的日子导演 姜文主演 夏雨、宁静片名 英雄本色导演 吴宇森主演 周润发、张国荣、狄龙片名 霸王别姬导演 陈凯歌主演 张国荣、巩俐、张丰毅,"[('大 红 灯 笼 高 高 挂', '张 艺 谋', 14), ('大 红 灯 笼 高 高 挂', '吴 宇 森', 14)]","[('大 红 灯 笼 高 高 挂', '张 艺 谋', 14), ('大 红 灯 笼 高 高 挂', '巩 俐', 13), ('大 红 灯 笼 高 高 挂', '何 赛 飞', 13)]"
4215,金伟，女，瑶族，1968年5月生，湖南江华人，1990年8月参加工作，1994年6月加入中国共产党，研究生学历,"[('金 伟', '瑶 族', 3)]","[('金 伟', '湖 南 江 华', 2), ('金 伟', '1968 年 5 月', 4), ('金 伟', '瑶 族', 3), ('金 伟', '中 国', 1)]"
4216,《建筑施工企业安全生产管理制度精选》是2004年中国建材工业出版社出版的图书，作者是冯小川,"[('建 筑 施 工 企 业 安 全 生 产 管 理 制 度 精 选', '中 国 建 材 工 业 出 版 社', 12)]","[('建 筑 施 工 企 业 安 全 生 产 管 理 制 度 精 选', '中 国 建 材 工 业 出 版 社', 12), ('建 筑 施 工 企 业 安 全 生 产 管 理 制 度 精 选', '冯 小 川', 11)]"
4217,《酒店财务部精细化管理与服务规范（第2版）》是2011年人民邮电出版社出版的图书，作者是蔡升桂,"[('酒 店 财 务 部 精 细 化 管 理 与 服 务 规 范 （ 第 2 版 ）', '人 民 邮 电', 12)]","[('酒 店 财 务 部 精 细 化 管 理 与 服 务 规 范 （ 第 2 版 ）', '人 民 邮 电', 12), ('酒 店 财 务 部 精 细 化 管 理 与 服 务 规 范 （ 第 2 版 ）', '蔡 升 桂', 11)]"
4218,《风霜伴我行》是著名歌手邓丽君的一首粤语歌，由邓伟雄填词，顾嘉辉谱曲，收录于专辑《势不两立》，发行与1980年,"[('风 霜 伴 我 行', '邓 伟 雄', 8), ('风 霜 伴 我 行', '顾 嘉 辉', 9), ('风 霜 伴 我 行', '势 不 两 立', 7), ('风 霜 伴 我 行', '邓 丽 君', 6)]","[('风 霜 伴 我 行', '邓 伟 雄', 8), ('风 霜 伴 我 行', '顾 嘉 辉', 9), ('风 霜 伴 我 行', '势 不 两 立', 7), ('风 霜 伴 我 行', '邓 丽 君', 6)]"
4219,杨君佐，男，湖北钟祥人，汉族，中共党员，北京大学法律系法学硕士毕业，华中科技大学管理学博士毕业，研究员,"[('杨 君 佐', '北', 5), ('杨 君 佐', '华 中 科 技 大 学', 5), ('杨 君 佐', '汉 族', 3)]","[('杨 君 佐', '湖 北 钟 祥', 2), ('杨 君 佐', '汉 族', 3)]"
4220,李勇库，男，汉族，1954 年1月生，山东蓬莱人，1974年8月入党，天津大学网络教育学院工商管理专业毕业，在职大学学历，天津大学管理学院高级管理人员工商管理专业毕业，在职高级管理人员工商管理硕士学位，高级经济师,"[('李 勇 库', '汉 族', 3)]","[('李 勇 库', '汉 族', 3), ('李 勇 库', '1954 年 1 月', 4), ('李 勇 库', '山 东 蓬 莱', 2)]"
4221,秋瓷炫演过很多的古装剧，《舞乐传奇》《木府风云》等，扮相上来说还是很漂亮的,"[('舞 乐 传 奇', '秋 瓷 炫', 13), ('木 府 风 云', '秋 瓷 炫', 13)]","[('舞 乐 传 奇', '秋 瓷 炫', 13), ('木 府 风 云', '秋 瓷 炫', 13)]"
4222,3、朱茵朱茵，1971年10月25日出生于香港，中国影视女演员、歌手，毕业于香港演艺学院戏剧系,"[('朱 茵', '香 港 演 艺 学 院', 5)]","[('朱 茵', '中 国', 1), ('朱 茵', '香 港', 2), ('朱 茵', '1971 年 10 月 25 日', 4), ('朱 茵', '香 港 演 艺 学 院', 5)]"
4223,《网游之宇宙传奇》是起点中文网连载的小说，作者是云盖天下,"[('网 游 之 宇 宙 传 奇', '云 盖 天 下', 11), ('网 游 之 宇 宙 传 奇', '起 点 中 文 网', 10)]","[('网 游 之 宇 宙 传 奇', '云 盖 天 下', 11), ('网 游 之 宇 宙 传 奇', '起 点 中 文 网', 10)]"
4224,《降凡尘》是百度文学旗下纵横中文网签约作家该昵称已被注册创作的一部传统武侠小说，小说已于2014-07-11正式发布,"[('降 凡 尘', '纵 横 中 文 网', 10)]","[('降 凡 尘', '纵 横 中 文 网', 10), ('降 凡 尘', '该 昵 称 已 被 注 册', 11)]"
4225,我这眼神”“机场的那条裤子，我终于见到了它的全身”“恕我直言，背影竟有一丝丝像个秀气的女孩子”“你这个小辫 我给你满分 身为一个吕孩 自愧不如”“老薛，你那圆滚滚的屁股”“哥哥 三月份啦十分期待新歌啦 你唱我听好幸福啦 爱你呀元宵节快乐 记得要一直开心呦@薛之谦”薛之谦，1983年7月17日出生于上海市，2006年6月9日，发行首张个人原创同名专辑《薛之谦》，2007年7月31日主打歌《你过得好吗》则获得北京流行音乐典礼内地年度金曲奖,[],[]
4226,《好想好想》是赵薇2001年发行的歌曲，作词琼瑶，作曲尤景仰，收录在专辑《情深深雨濛濛音乐全纪录》里，是电视剧《情深深雨濛濛》的片尾曲,"[('好 想 好 想', '尤 景 仰', 9)]","[('好 想 好 想', '赵 薇', 6), ('好 想 好 想', '《 情 深 深 雨 濛 濛 音 乐 全 纪 录 》', 7), ('好 想 好 想', '尤 景 仰', 9), ('好 想 好 想', '琼 瑶', 8)]"
4227,姓名：胡应平所属学科：建筑系 职称：教授，国家一级注册建筑师 出生年份：1961年 出生地：北京 政治面貌：群众 学历：硕士研究生 毕业学校：清华大学建筑学院 毕业时间：1988年,"[('胡 应 平', '1961 年', 4), ('胡 应 平', '清 华 大 学', 5), ('胡 应 平', '北 京', 2)]","[('胡 应 平', '1961 年', 4), ('胡 应 平', '清 华 大 学', 5)]"
4228,《八年级现代文助读指导》是由天津人民出版社出版的一部教育作品，作者是宋伯涛,"[('八 年 级 现 代 文 助 读 指 导', '宋 伯 涛', 11), ('八 年 级 现 代 文 助 读 指 导', '天 津 人 民 出 版 社', 12)]","[('八 年 级 现 代 文 助 读 指 导', '宋 伯 涛', 11), ('八 年 级 现 代 文 助 读 指 导', '天 津 人 民 出 版 社', 12)]"
4229,内蒙古自治区地震局1纪检组长：魏电信  个人基本信息：男，汉族，陕西周至县人，中共党员，西安地质学院地质矿产勘查专业毕业，工程师  工作履历：2007年02月—2011年02月陕西省地震局工程地震勘察研究院院长,"[('魏 电 信', '陕 西 周 至 县', 2), ('魏 电 信', '汉 族', 3)]","[('魏 电 信', '陕 西 周 至 县', 2), ('魏 电 信', '汉 族', 3)]"
4230,郑元宁，男，汉族，籍贯重庆市,"[('郑 元 宁', '汉 族', 3)]","[('郑 元 宁', '重 庆 市', 2), ('郑 元 宁', '汉 族', 3)]"
4231,《田径竞赛裁判手册》是1999年人民体育出版社出版的图书，作者是王倩,"[('田 径 竞 赛 裁 判 手 册', '王 倩', 11), ('田 径 竞 赛 裁 判 手 册', '人 民 体 育 出 版 社', 12)]","[('田 径 竞 赛 裁 判 手 册', '王 倩', 11), ('田 径 竞 赛 裁 判 手 册', '人 民 体 育 出 版 社', 12)]"
4232,《莫扎特的成败》是2006年广西师范大学出版社出版的图书，作者是德国诺贝特·埃利亚斯、米歇尔·史洛德,"[('莫 扎 特 的 成 败', '广 西 师 范 大 学 出 版 社', 12)]","[('莫 扎 特 的 成 败', '米 歇 尔 · 史 洛 德', 11), ('莫 扎 特 的 成 败', '广 西 师 范 大 学 出 版 社', 12)]"
4233,廖文胜 ，男，1966年12月出生，毕业于河南医科大学，在职医生,"[('廖 文 胜', '1966 年 12 月', 4), ('廖 文 胜', '河 南 医 科 大 学', 5)]","[('廖 文 胜', '1966 年 12 月', 4), ('廖 文 胜', '河 南 医 科 大 学', 5)]"
4234,刘智（1669—1764年），字介廉，号一斋，清上元（南京）人，为清初回族伊斯兰教著名学者著作家，据刘智研究专家马在渊先生考证，刘智高寿达96岁，详见《刘介廉先生编年考》,"[('刘 智', '回 族', 3)]","[('刘 智', '1669', 4), ('刘 智', '南 京', 2), ('刘 智', '回 族', 3)]"
4235,《你曾如此爱我》是由大歌星张清芳演唱的歌曲，收藏于专辑《只是张清芳之中，深受歌迷的喜爱与推崇,"[('你 曾 如 此 爱 我', '只 是 张 清 芳', 7), ('你 曾 如 此 爱 我', '张 清 芳', 6)]","[('你 曾 如 此 爱 我', '只 是 张 清 芳', 7), ('你 曾 如 此 爱 我', '张 清 芳', 6)]"
4236,沈关龙 1941年1月出生，上海嘉定人,"[('沈 关 龙', '1941 年 1 月', 4), ('沈 关 龙', '上 海 嘉 定', 2)]","[('沈 关 龙', '1941 年 1 月', 4), ('沈 关 龙', '上 海 嘉 定', 2)]"
4237,《先秦政治思想史》是2010年12月1日岳麓书社出版的图书，作者是梁启超,"[('先 秦 政 治 思 想 史', '岳 麓 书 社', 12), ('先 秦 政 治 思 想 史', '梁 启 超', 11)]","[('先 秦 政 治 思 想 史', '岳 麓 书 社', 12), ('先 秦 政 治 思 想 史', '梁 启 超', 11)]"
4238,《似是故人来》是林夕作词，罗大佑作曲，中国香港女歌手梅艳芳演唱的一首粤语歌曲,"[('似 是 故 人 来', '罗 大 佑', 9)]","[('似 是 故 人 来', '林 夕', 8), ('似 是 故 人 来', '罗 大 佑', 9), ('似 是 故 人 来', '梅 艳 芳', 6)]"
4239,《变身女友》是由陈俊任、管健雄执导，魏雨萱、杜维瀚等主演的都市爱情网剧1,"[('变 身 女 友', '管 健 雄', 14), ('变 身 女 友', '陈 俊 任', 14)]","[('变 身 女 友', '管 健 雄', 14), ('变 身 女 友', '魏 雨 萱', 13), ('变 身 女 友', '杜 维 瀚', 13), ('变 身 女 友', '陈 俊 任', 14)]"
4240,《雪爱篇章》是连载于起点中文网的小说作品，作者是夜魅雪01,"[('雪 爱 篇 章', '起 点 中 文 网', 10), ('雪 爱 篇 章', '夜 魅 雪 01', 11)]","[('雪 爱 篇 章', '起 点 中 文 网', 10), ('雪 爱 篇 章', '夜 魅 雪 01', 11)]"
4241,《圣人无分别总持经对勘与研究》是中国藏学出版社出版的图书，作者是谈锡永，沈卫荣，邵颂雄,"[('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '中 国 藏 学 出 版 社', 12)]","[('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '邵 颂 雄', 11), ('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '沈 卫 荣', 11), ('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '谈 锡 永', 11), ('圣 人 无 分 别 总 持 经 对 勘 与 研 究', '中 国 藏 学 出 版 社', 12)]"
4242,范小云，女，汉族，1969年10月出生，经济学博士，金融学教授、博士生导师，南开大学金融学国家重点学科的学术带头人，教育部“新世纪优秀人才支持计划”入选者，教育部哲学社会科学重大攻关项目首席专家,"[('范 小 云', '汉 族', 3)]","[('范 小 云', '汉 族', 3), ('范 小 云', '1969 年 10 月', 4)]"
4243,《三生三世十里桃花 》该剧根据唐七公子同名小说改编，叙述了青丘帝姬白浅和九重天太子夜华的三生爱恨，三世纠葛的故事,"[('三 生 三 世 十 里 桃 花', '唐 七 公 子', 11)]","[('三 生 三 世 十 里 桃 花', '唐 七', 11), ('三 生 三 世 十 里 桃 花', '唐 七 公 子', 11)]"
4244,创作背景《浓情蜜意》收录在范玮琪第二张专辑《太阳》中,"[('浓 情 蜜 意', '范 玮 琪', 6), ('浓 情 蜜 意', '太 阳', 7), ('太 阳', '范 玮 琪', 6)]","[('浓 情 蜜 意', '范 玮 琪', 6), ('浓 情 蜜 意', '太 阳', 7)]"
4245,吴一鸣，浙江普陀人，副教授，华东政法大学法律学院民商法教研室副主任，民商法博士，中国政法大学博士后研究人员，上海市外国法与比较法研究会理事,"[('吴 一 鸣', '中 国', 1)]","[('吴 一 鸣', '浙 江 普 陀', 2), ('吴 一 鸣', '中 国', 1), ('吴 一 鸣', '华 东 政 法 大 学', 5)]"
4246,《各自零落》是2003年吉林人民出版社出版的图书，作者是刘玮,"[('各 自 零 落', '刘 玮', 11), ('各 自 零 落', '吉 林 人 民 出 版 社', 12)]","[('各 自 零 落', '刘 玮', 11), ('各 自 零 落', '吉 林 人 民 出 版 社', 12)]"
4247,王福学，男，汉族，1965年3月出生，1990年7月参加工作，1988年6月加入中国共产党，哈尔滨医科大学研究生毕业，医学硕士,"[('王 福 学', '哈 尔 滨 医 科 大 学', 5), ('王 福 学', '汉 族', 3)]","[('王 福 学', '汉 族', 3), ('王 福 学', '1965 年 3 月', 4)]"
4248,人物简介梁云爱，山东省诸城市人，1960年6月出生，毕业于山东省益都卫生学校，大学文化程度，1993年7月加入民盟,"[('梁 云 爱', '山 东 省 诸 城 市', 2), ('梁 云 爱', '1960 年 6 月', 4), ('梁 云 爱', '山 东 省 益 都 卫 生 学 校', 5)]","[('梁 云 爱', '山 东 省 诸 城 市', 2), ('梁 云 爱', '1960 年 6 月', 4), ('梁 云 爱', '山 东 省 益 都 卫 生 学 校', 5)]"
