,text,pre,truth
1890,《杜牧全集》是1997年上海古籍出版社出版的图书，作者是杜牧,"[('杜 牧 全 集', '上 海 古 籍 出 版 社', 12)]","[('杜 牧 全 集', '杜 牧', 11), ('杜 牧 全 集', '上 海 古 籍 出 版 社', 12)]"
1891,《草地牧羊犬》 副标题： 彩乌鸦中文原创系列 作者： 格日勒其木格·黑鹤 出版社： 二十一世纪出版社 一头高原牧羊犬在草原和城市之间的传奇经历，野性、阳刚、粗犷，同时又不乏令人心醉的温暖,"[('草 地 牧 羊 犬', '二 十 一 世 纪 出 版 社', 12), ('草 地 牧 羊 犬', '格 日 勒 其 木 格 · 黑 鹤', 11)]","[('草 地 牧 羊 犬', '二 十 一 世 纪 出 版 社', 12), ('草 地 牧 羊 犬', '格 日 勒 其 木 格 · 黑 鹤', 11)]"
1892,《证道之旅》是云中书城连载的网络小说，作者是背朝后,"[('证 道 之 旅', '背 朝 后', 11), ('证 道 之 旅', '云 中 书 城', 10)]","[('证 道 之 旅', '背 朝 后', 11), ('证 道 之 旅', '云 中 书 城', 10)]"
1893,邹景辉同志，男，汉族，重庆江津区人，1964年出生，1982年参加工作，1990年加入中国共产党，现任江津区塘河镇党委书记,"[('邹 景 辉', '重 庆 江 津 区', 2), ('邹 景 辉', '汉 族', 3), ('邹 景 辉', '中 国', 1), ('邹 景 辉', '1964 年', 4)]","[('景 辉', '中 国', 1), ('江 津', '汉 族', 3)]"
1894,《遇见20年前的你》是连载于晋江文学城的网络小说，作者是小尼姑沫沫,"[('遇 见 20 年 前 的 你', '晋 江 文 学 城', 10)]","[('遇 见 20 年 前 的 你', '小 尼 姑 沫 沫', 11), ('遇 见 20 年 前 的 你', '晋 江 文 学 城', 10)]"
1895,这个人就是姜伟，姜伟是中国著名演员和编剧，作品不多，但大多都风靡一时，甚至成为经典，大家熟知的《潜伏》、《借枪》两部谍战剧就是姜伟的代表作,"[('姜 伟', '中 国', 1)]","[('潜 伏', '姜 伟', 14), ('姜 伟', '中 国', 1)]"
1896,优柔寡断是汤宝如演唱的，发行在专辑《青春无悔》中,"[('优 柔 寡 断', '汤 宝 如', 6), ('优 柔 寡 断', '青 春 无 悔', 7)]","[('优 柔 寡 断', '汤 宝 如', 6), ('优 柔 寡 断', '青 春 无 悔', 7)]"
1897,短片《指甲刀人魔》（《指甲钳人魔》）根据彭浩翔的畅销小说集《破事儿》中的同名小说改编,"[('指 甲 刀 人 魔', '彭 浩 翔', 11)]","[('破 事 儿', '彭 浩 翔', 11), ('指 甲 刀 人 魔', '彭 浩 翔', 11)]"
1898,电影《夜明珠》由浙江电影制片厂于1983年出品,"[('夜 明 珠', '浙 江 电 影 制 片 厂', 0), ('夜 明 珠', '1983 年', 16)]","[('夜 明 珠', '浙 江 电 影 制 片 厂', 0), ('夜 明 珠', '1983 年', 16)]"
1899,《三日而亡》是2011年中国妇女出版社出版的书籍，作者提姆·鲍尔斯,"[('三 日 而 亡', '中 国 妇 女 出 版 社', 12)]","[('三 日 而 亡', '中 国 妇 女 出 版 社', 12), ('三 日 而 亡', '提 姆 · 鲍 尔 斯', 11)]"
1900,《那多三国事件簿之天下英雄会汜水》是2004年春风文艺出版社出版的图书，作者是那多,"[('那 多 三 国 事 件 簿 之 天 下 英 雄 会 [UNK] 水', '春 风 文 艺 出 版 社', 12)]","[('那 多 三 国 事 件 簿 之 天 下 英 雄 会 [UNK] 水', '春 风 文 艺 出 版 社', 12), ('那 多 三 国 事 件 簿 之 天 下 英 雄 会 [UNK] 水', '那 多', 11)]"
1901,《金融玩家》是2010年清华大学出版社出版的一本图书，作者是西奥多·德莱塞,"[('金 融 玩 家', '西 奥 多 · 德 莱 塞', 11), ('金 融 玩 家', '清 华 大 学 出 版 社', 12)]","[('金 融 玩 家', '西 奥 多 · 德 莱 塞', 11), ('金 融 玩 家', '清 华 大 学 出 版 社', 12)]"
1902,《悠悠西湖情》是连载于晋江文学城的小说，作者是倾魅,"[('悠 悠 西 湖 情', '晋 江 文 学 城', 10), ('悠 悠 西 湖 情', '倾 魅', 11)]","[('悠 悠 西 湖 情', '晋 江 文 学 城', 10), ('悠 悠 西 湖 情', '倾 魅', 11)]"
1903,《习惯》是李霄云新专辑《你看到的我是蓝色的》的第二波主打歌2010年的这个夏天，李霄云再一次出发，用音乐来说话“你看到的我是蓝色的”，七首原创极致展现音乐才华，多种曲风游刃，大胆呈现音乐理念，著名词曲作者加盟，强大制作班底，带来这个夏天不容错过的心灵感动,"[('习 惯', '你 看 到 的 我 是 蓝 色 的', 7)]","[('习 惯', '李 霄 云', 6), ('习 惯', '你 看 到 的 我 是 蓝 色 的', 7)]"
1904,《混沌冥剑录》是炫儿真酷写的网络小说连载于逐浪,"[('混 沌 冥 剑 录', '逐 浪', 10), ('混 沌 冥 剑 录', '炫 儿 真 酷', 11)]","[('混 沌 冥 剑 录', '逐 浪', 10), ('混 沌 冥 剑 录', '炫 儿 真 酷', 11)]"
1905,《民法典与民法哲学》是2007年中国人民大学出版社出版的图书，作者是徐国栋,"[('民 法 典 与 民 法 哲 学', '中 国 人 民 大 学', 12), ('民 法 典 与 民 法 哲 学', '徐 国 栋', 11)]","[('民 法 典 与 民 法 哲 学', '徐 国 栋', 11), ('民 法 典 与 民 法 哲 学', '人 民 大 学', 12)]"
1906,代继宏，1970年4月出生，副教授，博士，毕业于重庆医科大学儿科系，重庆医科大学呼吸中心二病房副主任,"[('代 继 宏', '重 庆 医 科 大 学', 5)]","[('代 继 宏', '1970 年 4 月', 4), ('代 继 宏', '重 庆 医 科 大 学', 5)]"
1907,创作背景这首《说走就走》同时也是周杰伦为他所代言的某旅游网写的代言歌曲,"[('说 走 就 走', '周 杰 伦', 8), ('说 走 就 走', '周 杰 伦', 6)]","[('说 走 就 走', '周 杰 伦', 9), ('说 走 就 走', '周 杰 伦', 6)]"
1908,何金云，女，汉族， 1971年生，云南普洱人，中共党员，硕士，实验师，从事无机非金属材料专业的本科实验教学和科研工作,"[('何 金 云', '汉 族', 3)]","[('何 金 云', '汉 族', 3), ('何 金 云', '1971 年', 4)]"
1909,据悉，《小菊的春天秋天》在央视播出时获得全国收视第一，如今柴智屏颖儿再次携手的《美妙的春天秋天》，观众期待新的正能量故事,"[('美 妙 的 春 天 秋 天', '柴 智 屏', 13), ('美 妙 的 春 天 秋 天', '颖 儿', 13), ('小 菊 的 春 天 秋 天', '颖 儿', 13), ('小 菊 的 春 天 秋 天', '柴 智 屏', 13)]","[('美 妙 的 春 天 秋 天', '颖 儿', 13), ('小 菊 的 春 天 秋 天', '颖 儿', 13)]"
1910,《带着圣经去旅行》是2000年中国民族摄影艺术出版社出版的图书，作者是邱一新,"[('带 着 圣 经 去 旅 行', '邱 一 新', 11), ('带 着 圣 经 去 旅 行', '中 国 民 族 摄 影 艺 术 出 版 社', 12)]","[('带 着 圣 经 去 旅 行', '邱 一 新', 11), ('带 着 圣 经 去 旅 行', '中 国 民 族 摄 影 艺 术 出 版', 12)]"
1911,陈豪的老婆是陈茵媺，她是2006年香港小姐冠军，她曾在《烈火雄心3》里和黄宗泽饰演情侣,"[('烈 火 雄 心 3', '黄 宗 泽', 13)]","[('烈 火 雄 心 3', '黄 宗 泽', 13), ('烈 火 雄 心 3', '陈 茵 [UNK]', 13)]"
1912,《筋柔百病消》是养东居士的一本书籍，广西科学技术出版社有限公司出版,"[('筋 柔 百 病 消', '广 西 科 学 技 术 出 版 社 有 限 公 司', 12)]","[('筋 柔 百 病 消', '广 西 科 学 技 术 出 版 社', 12), ('筋 柔 百 病 消', '养 东 居 士', 11)]"
1913,《语言·小班》是2005年南京师范大学出版社出版的图书，作者是周兢,"[('语 言 · 小 班', '南 京 师 范 大 学 出 版 社', 12), ('语 言 · 小 班', '周 兢', 11)]","[('语 言 · 小 班', '南 京 师 范 大 学 出 版 社', 12), ('语 言 · 小 班', '周 兢', 11)]"
1914,《计算机主板故障维修全程指导》是2011年1月1日化学工业出版社出版的图书，作者是数码维修工程师鉴定指导中心,"[('计 算 机 主 板 故 障 维 修 全 程 指 导', '化 学 工 业', 12)]","[('计 算 机 主 板 故 障 维 修 全 程 指 导', '数 码 维 修 工 程 师 鉴 定 指 导 中 心', 11), ('计 算 机 主 板 故 障 维 修 全 程 指 导', '化 学 工 业', 12)]"
1915,《邪路永生》是方得道所著的一本书，小说类型是东方玄幻，在起点中文网连载,"[('邪 路 永 生', '起 点 中 文 网', 10), ('邪 路 永 生', '方 得 道', 11), ('一 本 书', '起 点 中 文 网', 10)]","[('邪 路 永 生', '方 得 道', 11), ('一 本 书', '起 点 中 文 网', 10)]"
1916,《虚构与虚构主义》一书由(美) 赛恩斯伯里 所著，华夏出版社出版发行,"[('虚 构 与 虚 构 主 义', '华 夏 出 版 社', 12)]","[('虚 构 与 虚 构 主 义', '赛 恩 斯 伯 里', 11), ('虚 构 与 虚 构 主 义', '华 夏 出 版 社', 12)]"
1917,是你伤我的心是2000年发行的专辑《原味情歌》中的一首歌，由台语歌手孙淑媚演唱,"[('是 你 伤 我 的 心', '孙 淑 媚', 6), ('是 你 伤 我 的 心', '原 味 情 歌', 7)]","[('是 你 伤 我 的 心', '孙 淑 媚', 6), ('是 你 伤 我 的 心', '原 味 情 歌', 7)]"
1918,《白描人体》是2002年天津人民美术出版社出版的图书，作者是韩学中,"[('白 描 人 体', '天 津 人 民 美 术 出 版 社', 12), ('白 描 人 体', '韩 学 中', 11)]","[('白 描 人 体', '天 津 人 民 美 术 出 版 社', 12), ('白 描 人 体', '韩 学 中', 11)]"
1919,张超定，男，1967年4月出生，汉族，湖南宜章人，西安政治学院大专学历，1984年11月参加工作，1989年7月加入中国共产党,"[('张 超 定', '湖 南 宜 章', 2), ('张 超 定', '汉 族', 3), ('张 超 定', '中 国', 1)]","[('4 月', '中 国', 1), ('张 超 定', '汉 族', 3)]"
1920,《五行厨神》是作者墨花玫瑰原创的异世大陆类小说，独家签约并首发于勤书网的连载小说，目前已完成字数22万字,"[('五 行 厨 神', '墨 花 玫 瑰', 11), ('五 行 厨 神', '勤 书 网', 10)]","[('五 行 厨 神', '墨 花 玫 瑰', 11), ('五 行 厨 神', '勤 书 网', 10)]"
1921,李玉林，男，汉族，安徽桐城人,"[('李 玉 林', '安 徽 桐 城', 2), ('李 玉 林', '汉 族', 3)]","[('李 玉 林', '安 徽 桐 城', 2), ('李 玉 林', '汉 族', 3)]"
1922,《尚高的那个臭小子》是2008年 京华出版社出版的一本图书，作者是（韩）姜佳英 著,"[('尚 高 的 那 个 臭 小 子', '京 华 出 版 社', 12), ('尚 高 的 那 个 臭 小 子', '姜 佳 英', 11)]","[('尚 高 的 那 个 臭 小 子', '京 华 出 版 社', 12), ('尚 高 的 那 个 臭 小 子', '姜 佳 英', 11)]"
1923,《生存智慧-古古新生活漫画》是2000年四川文艺出版社出版的图书，作者是蒋蓝,"[('生 存 智 慧 - 古 古 新 生 活 漫 画', '蒋 蓝', 11), ('生 存 智 慧 - 古 古 新 生 活 漫 画', '四 川 文 艺 出 版 社', 12)]","[('生 存 智 慧 - 古 古 新 生 活 漫 画', '蒋 蓝', 11), ('生 存 智 慧 - 古 古 新 生 活 漫 画', '四 川 文 艺 出 版 社', 12)]"
1924,发行时间：1996年歌曲简介《风中的遗憾》是王力宏1996年发行的专辑《好想你》中的第一首歌曲，这张专辑王力宏的个人风格已经开始显现,"[('风 中 的 遗 憾', '好 想 你', 7)]","[('风 中 的 遗 憾', '好 想 你', 7), ('风 中 的 遗 憾', '王 力 宏', 6)]"
1925,哈尔滨导演李文岐曾以《林海雪原》《赵尚志》《杨靖宇将军》《雪城》《李小龙传奇》《东北抗日联军》等作品走红全国，在东北更是家喻户晓,"[('林 海 雪 原', '李 文 岐', 14), ('东 北 抗 日 联 军', '李 文 岐', 14), ('李 小 龙 传 奇', '李 文 岐', 14)]","[('李 小 龙 传 奇', '李 文 岐', 14), ('东 北 抗 日 联 军', '李 文 岐', 14)]"
1926,《管人用人厚灰学》是2009年天津科学技术出版社出版的图书，作者是张正忠,"[('管 人 用 人 厚 灰 学', '张 正 忠', 11), ('管 人 用 人 厚 灰 学', '天 津 科 学 技 术 出 版 社', 12)]","[('管 人 用 人 厚 灰 学', '张 正 忠', 11), ('管 人 用 人 厚 灰 学', '天 津 科 学 技 术 出 版 社', 12)]"
1927,《风景景观工程体系化》是1990年12月中国建筑工业出版社出版的图书，作者是刘滨谊,"[('风 景 景 观 工 程 体 系 化', '中 国 建 筑 工 业 出 版 社', 12), ('风 景 景 观 工 程 体 系 化', '刘 滨 谊', 11)]","[('风 景 景 观 工 程 体 系 化', '中 国 建 筑 工 业 出 版 社', 12), ('风 景 景 观 工 程 体 系 化', '刘 滨 谊', 11)]"
1928,南琪，1979年出生，1981 年 9 月就读湖北财经学院（现为中南财经政法大学）会计系财务与会计专业， 1985 年 7 月毕业，获经济学学士学位,"[('南 琪', '湖 北 财 经 学 院', 5), ('南 琪', '1979 年', 4)]","[('南 琪', '湖 北 财 经 学 院', 5), ('南 琪', '1979 年', 4)]"
1929,霍冀（1516-1575），山西孝义人，字尧封，号思斋,"[('霍 冀', '山 西 孝 义', 2)]","[('霍 冀', '1516', 4), ('霍 冀', '山 西 孝 义', 2)]"
1930,《落叶归根》是王力宏用拍电影的心态去创作的歌曲,"[('落 叶 归 根', '王 力 宏', 9)]","[('落 叶 归 根', '王 力 宏', 9), ('落 叶 归 根', '王 力 宏', 6)]"
1931,《吃瓜时代的儿女们》刘震云著，长江文艺出版社，2017年11月“你也荒唐，我也荒唐，大家共同靠荒唐过日子,"[('吃 瓜 时 代 的 儿 女 们', '刘 震 云', 11), ('吃 瓜 时 代 的 儿 女 们', '长 江 文 艺 出 版 社', 12)]","[('吃 瓜 时 代 的 儿 女 们', '刘 震 云', 11), ('吃 瓜 时 代 的 儿 女 们', '长 江 文 艺 出 版 社', 12)]"
1932,谢长廷，1946年生，台湾省台北市人，祖籍地为福建省东山岛铜钵村,"[('谢 长 廷', '1946 年', 4), ('谢 长 廷', '台 湾 省 台 北 市', 2)]","[('谢 长 廷', '1946 年', 4), ('谢 长 廷', '台 湾 省 台 北 市', 2)]"
1933,《风云扇王》是一部连载于起点中文网的传统武侠类型的小说，作者是逐龙轻狂,"[('风 云 扇 王', '起 点 中 文 网', 10), ('风 云 扇 王', '逐 龙 轻 狂', 11)]","[('风 云 扇 王', '起 点 中 文 网', 10), ('风 云 扇 王', '逐 龙 轻 狂', 11)]"
1934,《流动与和谐》是2008年上海交通大学出版社出版的一部图书，作者是曹荣庆,"[('流 动 与 和 谐', '上 海 交 通 大 学 出 版 社', 12)]","[('流 动 与 和 谐', '曹 荣 庆', 11), ('流 动 与 和 谐', '上 海 交 通 大 学 出 版 社', 12)]"
1935,王铎（1592—1652），字觉斯，一字觉之，号十樵、嵩樵， 又号痴庵、痴仙道人，别署烟潭渔叟，河南孟津人1,"[('王 铎', '1592', 4)]","[('王 铎', '1592', 4), ('王 铎', '河 南 孟 津', 2)]"
1936,在忙碌的日程中，林俊杰突然意识到自己一直在为梦想打拼，把不为谁而作的歌所有的精力都献给了工作，有时没有调整好心态而演变成恶性循环，在不知不觉中变得很负面，很脆弱，对自己越来越陌生，于是他写下了这首《不为谁而作的歌》，希望通过音乐聆听自己内心的独白，找回自己，并向社会传播正面能量，同时将心中的感谢诉诸歌曲，献给生命中曾向他伸出援手的人,[],"[('不 为 谁 而 作 的 歌', '林 俊 杰', 9), ('不 为 谁 而 作 的 歌', '林 俊 杰', 6)]"
1937,《甜蜜暴击》由鹿晗、关晓彤情侣档出演，该剧以体校正则学院为背景，讲述了因格斗竞技而结缘的年轻人们共同成长的青春励志故事,"[('甜 蜜 暴 击', '鹿 晗', 13), ('甜 蜜 暴 击', '关 晓 彤', 13)]","[('甜 蜜 暴 击', '鹿 晗', 13), ('甜 蜜 暴 击', '关 晓 彤', 13)]"
1938,《兄弟姐妹齐种田》是独舞娃娃创作的网络小说，发表于起点网,"[('兄 弟 姐 妹 齐 种 田', '起 点 网', 10), ('兄 弟 姐 妹 齐 种 田', '独 舞 娃 娃', 11)]","[('兄 弟 姐 妹 齐 种 田', '起 点 网', 10), ('兄 弟 姐 妹 齐 种 田', '独 舞 娃 娃', 11)]"
1939,张穗，女，1957年生，中国农业大学植物病理专业毕业，博士学位，研究员,"[('张 穗', '中 国 农 业 大 学', 5), ('张 穗', '中 国', 1), ('张 穗', '1957 年', 4)]","[('张 穗', '1957 年 生', 4), ('张 穗', '中 国 农 业 大 学', 5)]"
1940,《综四爷穿越记》是连载于晋江文学城的小说，作者是九鼎三巫,"[('综 四 爷 穿 越 记', '晋 江 文 学 城', 10), ('综 四 爷 穿 越 记', '九 鼎 三 巫', 11)]","[('综 四 爷 穿 越 记', '晋 江 文 学 城', 10), ('综 四 爷 穿 越 记', '九 鼎 三 巫', 11)]"
1941,费尔南多·略伦特出生于西班牙的潘普洛纳，目前效力于全部由巴斯克人组成的毕尔巴鄂竞技队，身高达到1米94的他是一位优秀的高中锋,"[('费 尔 南 多 · 略 伦 特', '潘 普 洛 纳', 2), ('费 尔 南 多 · 略 伦 特', '西 班 牙', 1)]","[('费 尔 南 多 · 略 伦 特', '西 班 牙', 2), ('费 尔 南 多 · 略 伦 特', '西 班 牙', 1)]"
1942,《成果管理》是2009年机械工业出版社出版的图书，作者是（美）德鲁克,"[('成 果 管 理', '德 鲁 克', 11), ('成 果 管 理', '机 械 工 业 出 版 社', 12)]","[('成 果 管 理', '德 鲁 克', 11), ('成 果 管 理', '机 械 工 业 出 版 社', 12)]"
1943,2010年1月7日，朝鲜政府通过把金正恩生日（1月8日）及当日下午定为“民族最大节日”外，并通报由2011年起把金正恩生日定为国定假日，显出朝鲜政府确定金正日接班人为金正恩,"[('金 正 恩', '朝 鲜', 1)]","[('金 正 日', '朝 鲜', 1), ('金 正 恩', '朝 鲜', 1)]"
1944,《会有天使替我爱你》是2005年新世界出版社出版的图书，作者是明晓溪,"[('会 有 天 使 替 我 爱 你', '明 晓 溪', 11), ('会 有 天 使 替 我 爱 你', '新 世 界 出 版 社', 12)]","[('会 有 天 使 替 我 爱 你', '明 晓 溪', 11), ('会 有 天 使 替 我 爱 你', '新 世 界 出 版 社', 12)]"
1945,由钟汉良、江疏影主演的都市言情剧《一路繁花相送》正在江苏卫视、东方卫视热播，剧中钟汉良依旧延续了“深情男主”的形象，饰演了为了爱人放弃在外国奋斗十年的机会，并以拍摄电影为由寻回初恋的青年导演路非,"[('一 路 繁 花 相 送', '钟 汉 良', 13), ('一 路 繁 花 相 送', '路 非', 14), ('一 路 繁 花 相 送', '江 疏 影', 13)]","[('一 路 繁 花 相 送', '钟 汉 良', 13), ('一 路 繁 花 相 送', '江 疏 影', 13)]"
1946,《爱上小蛮腰》是2013年广西科学技术出版社出版的图书，由久永阳介编写,"[('爱 上 小 蛮 腰', '久 永 阳 介', 11), ('爱 上 小 蛮 腰', '广 西 科 学 技 术 出 版 社', 12)]","[('爱 上 小 蛮 腰', '久 永 阳 介', 11), ('爱 上 小 蛮 腰', '广 西 科 学 技 术 出 版 社', 12)]"
1947,郭春禄，男，汉族，祖籍河南许昌，一九四七年生于渭南，中共正式党员，军人出身，渭南市第一医院退休管理人员,"[('郭 春 禄', '汉 族', 3), ('郭 春 禄', '一 九 四 七 年', 4), ('郭 春 禄', '渭 南', 2)]","[('郭 春 禄', '一 九 四 七 年', 4), ('郭 春 禄', '渭 南', 2)]"
1948,《车尔尼钢琴手指灵巧练习曲·作品740》是2000年上海音乐出版社出版的图书，作者是车尔尼,"[('车 尔 尼 钢 琴 手 指 灵 巧 练 习 曲 · 作 品 740', '上 海 音 乐 出 版 社', 12)]","[('车 尔 尼 钢 琴 手 指 灵 巧 练 习 曲 · 作 品 740', '上 海 音 乐 出 版 社', 12), ('车 尔 尼 钢 琴 手 指 灵 巧 练 习 曲 · 作 品 740', '车 尔 尼', 11)]"
1949,元怀（488-517年），字宣义，河南洛阳人,"[('元 怀', '河 南 洛 阳', 2), ('元 怀', '488', 4)]","[('元 怀', '河 南 洛 阳', 2), ('元 怀', '488', 4)]"
1950,简介姓名：罗运清1  职业：重庆钢铁企业家  主要成就：重庆市 重钢股份中厚板有限公司 厂长  民族：汉族  国籍：中国  罗运清，重庆市 重庆钢铁中厚板股份有限公司 厂长 重庆钢铁企业家,"[('罗 运 清', '汉 族', 3), ('罗 运 清', '中 国', 1)]","[('罗 运 清', '汉 族', 3), ('罗 运 清', '中 国', 1)]"
1951,《潜能量（管理者掌权的14个关键点）》是2003年中国华侨出版社出版的图书，作者是方略,"[('潜 能 量 （ 管 理 者 掌 权 的 14 个 关 键 点 ）', '中 国 华 侨 出 版 社', 12)]","[('潜 能 量 （ 管 理 者 掌 权 的 14 个 关 键 点 ）', '中 国 华 侨 出 版 社', 12), ('潜 能 量 （ 管 理 者 掌 权 的 14 个 关 键 点 ）', '方 略', 11)]"
1952,②《血色浪漫》原著作者都梁对剧中刘烨的表现很不满意，并指责剧情违背原著主题，同时他表示导演滕文骥没有真正理解原创剧本的内涵，拍出的电视剧曲解了原剧本的思想8,"[('血 色 浪 漫', '都 梁', 11), ('血 色 浪 漫', '滕 文 骥', 14)]","[('血 色 浪 漫', '刘 烨', 13), ('血 色 浪 漫', '滕 文 骥', 14)]"
1953,邹连春，男，汉族，大学文化，1975年1月出生，1996年8月参加工作，中共党员，现任县委政研室副主任，拟任县委政府督查室主任,"[('邹 连 春', '汉 族', 3)]","[('连 春', '1975 年 1 月', 4), ('连 春', '汉 族', 3)]"
1954,《高中语文-走进课堂（新课程课例评析）（必修）》作者是王荣生，由高等教育出版社在2006年出版,"[('高 中 语 文 - 走 进 课 堂 （ 新 课 程 课 例 评 析 ） （ 必 修 ）', '高 等 教 育 出 版 社', 12), ('高 中 语 文 - 走 进 课 堂 （ 新 课 程 课 例 评 析 ） （ 必 修 ）', '王 荣 生', 11)]","[('高 中 语 文 - 走 进 课 堂 （ 新 课 程 课 例 评 析 ） （ 必 修 ）', '高 等 教 育 出 版 社', 12), ('高 中 语 文 - 走 进 课 堂 （ 新 课 程 课 例 评 析 ） （ 必 修 ）', '王 荣 生', 11)]"
1955,《武修道》作者郁闷边缘人，起点中文网连载小说,"[('武 修 道', '起 点 中 文 网', 10)]","[('武 修 道', '起 点 中 文 网', 10), ('武 修 道', '郁 闷 边 缘 人', 11)]"
1956,六祖惠能的生平和思想六祖惠能是禅宗史上一个非常重要的人物，他是中国禅宗的真正创建者（惠能以前称为“楞枷师”，见吕澂《中国佛学源流略讲》第七讲，145页，中华书局1979年）,[],"[('中 国 佛 学 源 流 略 讲', '中 华 书 局', 12), ('中 国 佛 学 源 流 略 讲', '吕 [UNK]', 11)]"
1957,《精细化财务管理全方案》是广东经济出版社出版的图书，作者是张一文,"[('精 细 化 财 务 管 理 全 方 案', '广 东 经 济', 12)]","[('精 细 化 财 务 管 理 全 方 案', '广 东 经 济', 12), ('精 细 化 财 务 管 理 全 方 案', '张 一 文', 11)]"
1958,就像张艺谋最早期的电影《大红灯笼高高挂》，他家的地主老爷在迎娶巩俐饰演的四姨太时，就是高高挂起了红灯笼，在那个高大的城墙里，红灯笼就成为了一种受宠的标志，所以姨太太们经常用红灯笼来争风吃醋,"[('大 红 灯 笼', '张 艺 谋', 14), ('大 红 灯 笼 高 高 挂', '巩 俐', 13)]","[('大 红 灯 笼 高 高 挂', '张 艺 谋', 14), ('大 红 灯 笼 高 高 挂', '巩 俐', 13)]"
1959,《青蛙和蟾蜍（全四册）》是2009年明天出版社出版的图书，作者是(美)艾诺·洛贝尔,"[('青 蛙 和 蟾 蜍 （ 全 四 册 ）', '艾 诺 · 洛 贝 尔', 11), ('青 蛙 和 蟾 蜍 （ 全 四 册 ）', '明 天 出 版 社', 12)]","[('青 蛙 和 蟾 蜍', '明 天 出 版 社', 12), ('青 蛙 和 蟾 蜍', '艾 诺 · 洛 贝 尔', 11)]"
1960,《变成回忆》 编曲：单色凌 作词：单色凌 本兮 作曲：单色凌 本兮 演唱：单色凌 本兮 合： 当我慢慢变成回忆 你会在哪里 当你忘记过去 黑夜在降临 慢慢化成回忆 停止想念你 这就叫做 爱情,"[('变 成 回 忆', '本 兮', 8), ('变 成 回 忆', '本 兮', 9), ('变 成 回 忆', '单 色 凌', 9)]","[('变 成 回 忆', '本 兮', 6), ('变 成 回 忆', '单 色 凌', 6)]"
1961,《人贱人爱》是肖飞演唱的歌曲，收录在专辑《这位同学叫肖飞》中,"[('人 贱 人 爱', '这 位 同 学 叫 肖 飞', 7), ('人 贱 人 爱', '肖 飞', 6)]","[('人 贱 人 爱', '这 位 同 学 叫 肖 飞', 7), ('人 贱 人 爱', '肖 飞', 6)]"
1962,《刑法学的向度 》是 2004年中国政法大学出版社出版的图书，作者是 周光权，本书围绕“规范意识主体”、“规范违反说”、“规范确证”等范畴建构了一套完整的刑法思想新体系,"[('刑 法 学 的 向 度', '周 光 权', 11), ('刑 法 学 的 向 度', '中 国 政 法 大 学', 12)]","[('刑 法 学 的 向 度', '中 国 政 法 大 学 出 版 社', 12), ('刑 法 学 的 向 度', '周 光 权', 11)]"
1963,《枪屠天地》是大屋小港创作的网络小说，发表于起点网,"[('枪 屠 天 地', '起 点 网', 10)]","[('枪 屠 天 地', '起 点 网', 10), ('枪 屠 天 地', '大 屋 小 港', 11)]"
1964,夏振锟，男，生于江苏省连云港，毕业于苏州农业大学,"[('夏 振 锟', '江 苏 省 连 云 港', 2), ('夏 振 锟', '苏 州 农 业 大 学', 5)]","[('夏 振 锟', '江 苏 省 连 云 港', 2), ('夏 振 锟', '苏 州 农 业 大 学', 5)]"
1965,卢弼：《三国志集解》，中华书局2012年版,"[('三 国 志 集 解', '卢 弼', 11), ('三 国 志 集 解', '中 华 书 局', 12)]","[('三 国 志 集 解', '卢 弼', 11), ('三 国 志 集 解', '中 华 书 局', 12)]"
1966,《大宋好郎君》是宋郎创作的网络小说，发表于起点网,"[('大 宋 好 郎 君', '起 点 网', 10), ('大 宋 好 郎 君', '宋 郎', 11)]","[('大 宋 好 郎 君', '起 点 网', 10), ('大 宋 好 郎 君', '宋 郎', 11)]"
1967,《当掌声过后》是高胜美的音乐作品，收录在《雷射金曲5》专辑中,"[('当 掌 声 过 后', '雷 射 金 曲 5', 7)]","[('当 掌 声 过 后', '高 胜 美', 6), ('当 掌 声 过 后', '雷 射 金 曲 5', 7)]"
1968,1999年在黄日华、梁琤主演的《南龙北凤》中饰演宋绮文,"[('南 龙 北 凤', '黄 日 华', 13), ('南 龙 北 凤', '梁 [UNK]', 13)]","[('南 龙 北 凤', '黄 日 华', 13), ('南 龙 北 凤', '梁 [UNK]', 13)]"
1969,1987年出演电影《倩女幽魂》中聂小倩，王祖贤版聂小倩是香港奇幻电影的骄傲，从她的影片中体会到大千世界的浪漫之美、情义之重、古典之雅、魅惑之纷，以至难以测度的生命之奇,"[('倩 女 幽 魂', '1987 年', 16)]","[('倩 女 幽 魂', '王 祖 贤', 13), ('倩 女 幽 魂', '1987 年', 16)]"
1970,《称霸天下的强者 》是一部在 起点中文网连载的小说，作者是张醢酆,"[('称 霸 天 下 的 强 者', '张 [UNK] [UNK]', 11)]","[('称 霸 天 下 的 强 者', '张 [UNK] [UNK]', 11), ('称 霸 天 下 的 强 者', '起 点 中 文 网', 10)]"
1971,《重生之非一般恶女》是胶原蛋白创作的网络小说，发表于晋江文学网,"[('重 生 之 非 一 般 恶 女', '晋 江 文 学 网', 10)]","[('重 生 之 非 一 般 恶 女', '晋 江 文 学 网', 10), ('重 生 之 非 一 般 恶 女', '胶 原 蛋 白', 11)]"
