,text,pre,truth
138,《会不会》是由陈绮贞作词作曲，陈绮贞演唱的一首歌曲，收录在专辑《让我想一想》中,"[('会 不 会', '陈 绮 贞', 8), ('会 不 会', '陈 绮 贞', 9)]","[('会 不 会', '陈 绮 贞', 8), ('会 不 会', '让 我 想 一 想', 7), ('会 不 会', '陈 绮 贞', 9), ('会 不 会', '陈 绮 贞', 6)]"
139,《移情别恋》是郭峰演唱的一首歌曲，由郭峰填词，郭峰谱曲,"[('移 情 别 恋', '郭 峰', 9), ('移 情 别 恋', '郭 峰', 6), ('移 情 别 恋', '郭 峰', 8)]","[('移 情 别 恋', '郭 峰', 9), ('移 情 别 恋', '郭 峰', 6), ('移 情 别 恋', '郭 峰', 8)]"
140,《烈日灼人》是由尼基塔·米哈尔科夫执导，尼基塔·米哈尔科夫、欧列格·米契柯夫等主演的剧情片,"[('烈 日 灼 人', '尼 基 塔 · 米 哈 尔 科 夫', 14), ('烈 日 灼 人', '欧 列 格 · 米 契 柯 夫', 13)]","[('烈 日 灼 人', '尼 基 塔 · 米 哈 尔 科 夫', 13), ('烈 日 灼 人', '尼 基 塔 · 米 哈 尔 科 夫', 14), ('烈 日 灼 人', '欧 列 格 · 米 契 柯 夫', 13)]"
141,《唱着情歌流着泪1》是孟小笛演唱歌曲，祁隆作词作曲，马健涛编曲，该歌曲2015年5月28日发行,"[('唱 着 情 歌 流 着 泪', '祁 隆', 8)]","[('唱 着 情 歌 流 着 泪', '祁 隆', 8), ('唱 着 情 歌 流 着 泪', '祁 隆', 9)]"
142,妮娜·普拉芬出生于1982年9月21日，是印度的一名女子运动员,"[('妮 娜 · 普 拉 芬', '1982 年 9 月 21 日', 4), ('妮 娜 · 普 拉 芬', '印 度', 1), ('妮 娜 · 普 拉 芬', '印 度', 2)]","[('妮 娜 · 普 拉 芬', '1982 年 9 月 21 日', 4), ('妮 娜 · 普 拉 芬', '印 度', 1), ('妮 娜 · 普 拉 芬', '印 度', 2)]"
143,在游戏上线春季版本，推出充满趣味的子女玩法，将游戏中的玩家亲密关系进一步升级的背景下，梦幻诛仙手游邀请此前为游戏谱写及演唱了同名主题曲的音乐才子汪苏泷，再次操刀此次新主题曲的创作,"[('梦 幻 诛 仙', '汪 苏 泷', 8), ('梦 幻 诛 仙', '汪 苏 泷', 9)]","[('梦 幻 诛 仙', '汪 苏 泷', 6), ('梦 幻 诛 仙', '汪 苏 泷', 9)]"
144,"歌曲介绍《抽烟女人的黑夜》是专辑中与《双面人》并肩的重点主打歌曲,加上姜佑泽唯美的和声,使得整首歌跌宕起伏,意境感十足","[('抽 烟 女 人 的 黑 夜', '姜 佑 泽', 6), ('抽 烟 女 人 的 黑 夜', '双 面 人', 7)]","[('抽 烟 女 人 的 黑 夜', '姜 佑 泽', 6), ('双 面 人', '姜 佑 泽', 6), ('双 面 人', '姜 佑 泽', 9)]"
145,《要抱抱》是由王蓉作词、作曲并演唱的一首单曲，由老猫担任制作人，于2009年11月9日发行,"[('要 抱 抱', '王 蓉', 6), ('要 抱 抱', '王 蓉', 8), ('要 抱 抱', '王 蓉', 9)]","[('要 抱 抱', '王 蓉', 6), ('要 抱 抱', '王 蓉', 8), ('要 抱 抱', '王 蓉', 9)]"
146,《超人不会飞》是周杰伦演唱的歌曲，由周杰伦填词、谱曲并担任歌曲的制作人，收录在周杰伦2010发行的专辑《跨时代》中1,"[('超 人 不 会 飞', '周 杰 伦', 8), ('跨 时 代', '周 杰 伦', 9), ('跨 时 代', '周 杰 伦', 6), ('超 人 不 会 飞', '周 杰 伦', 6), ('超 人 不 会 飞', '周 杰 伦', 9)]","[('超 人 不 会 飞', '周 杰 伦', 6), ('超 人 不 会 飞', '周 杰 伦', 8), ('超 人 不 会 飞', '周 杰 伦', 9)]"
147,作为《西涯侠》导演的至尊玉，以往只是客串出演，次终于担纲主角，圆了演员的梦9,"[('西 涯 侠', '至 尊 玉', 14)]","[('西 涯 侠', '至 尊 玉', 14), ('西 涯 侠', '至 尊 玉', 13)]"
148,《恶习》是陈珊妮作词并演唱的歌曲，收录于专辑《乘喷射机离去》中1,"[('恶 习', '乘 喷 射 机 离 去', 7), ('恶 习', '陈 珊 妮', 8)]","[('恶 习', '乘 喷 射 机 离 去', 7), ('恶 习', '陈 珊 妮', 6), ('恶 习', '陈 珊 妮', 8)]"
149,《我的志愿》是一首由音乐人李寿全创作并演唱的歌曲，收录在专辑《八又二分之一》中,"[('我 的 志 愿', '李 寿 全', 9), ('我 的 志 愿', '八 又 二 分 之 一', 7)]","[('我 的 志 愿', '李 寿 全', 9), ('我 的 志 愿', '李 寿 全', 6), ('我 的 志 愿', '八 又 二 分 之 一', 7)]"
150,制作简介刘若英导演的短片《爱情限量版》12月18日起首播，这是她在演员、歌手、作家之外的新一个身分，这部短片是由同名短篇小说改编，她因而身兼编剧、导演、剪辑以及摄影师,"[('爱 情 限 量 版', '刘 若 英', 14)]","[('爱 情 限 量 版', '刘 若 英', 13), ('爱 情 限 量 版', '刘 若 英', 14)]"
151,《心要让你听见》是台湾歌手邰正宵演唱的一首歌曲（代表作），由姚若龙作词，邰正宵作曲，屠颖编曲，收录于邰正宵1995年9月发行的专辑《一千零一夜》中1,"[('心 要 让 你 听 见', '一 千 零 一 夜', 7), ('心 要 让 你 听 见', '姚 若 龙', 8)]","[('心 要 让 你 听 见', '邰 正 宵', 9), ('心 要 让 你 听 见', '一 千 零 一 夜', 7), ('心 要 让 你 听 见', '邰 正 宵', 6), ('心 要 让 你 听 见', '姚 若 龙', 8)]"
152,爱一定会再回来歌曲由许雅涵填词，黄雨勋谱曲，许雅涵演唱，收录于《香草咪咪可爱绘本版》专辑,"[('爱 一 定 会 再 回 来', '许 雅 涵', 8), ('爱 一 定 会 再 回 来', '黄 雨 勋', 9)]","[('爱 一 定 会 再 回 来', '许 雅 涵', 6), ('爱 一 定 会 再 回 来', '许 雅 涵', 8), ('爱 一 定 会 再 回 来', '香 草 咪 咪', 7), ('爱 一 定 会 再 回 来', '黄 雨 勋', 9)]"
153,歌曲《我们的翡冷翠》由陈信荣作词，周传雄作曲并演唱，收录在周传雄的专辑《恋人创世纪》中,"[('我 们 的 翡 冷 翠', '周 传 雄', 9), ('我 们 的 翡 冷 翠', '恋 人 创 世 纪', 7), ('我 们 的 翡 冷 翠', '陈 信 荣', 8), ('我 们 的 翡 冷 翠', '周 传 雄', 6)]","[('我 们 的 翡 冷 翠', '恋 人 创 世 纪', 7), ('我 们 的 翡 冷 翠', '周 传 雄', 9), ('我 们 的 翡 冷 翠', '陈 信 荣', 8), ('我 们 的 翡 冷 翠', '周 传 雄', 6)]"
154,把他放心上，一首单曲，台湾女艺人黄嘉千所唱，所属专辑《爱都给我》，作词黄怡，作曲黄怡，编曲戴维雄,"[('把 他 放 心 上', '黄 怡', 9), ('把 他 放 心 上', '爱 都 给 我', 7), ('爱 都 给 我', '黄 嘉 千', 6), ('把 他 放 心 上', '黄 怡', 8), ('把 他 放 心 上', '黄 嘉 千', 6)]","[('把 他 放 心 上', '黄 嘉 千', 6), ('把 他 放 心 上', '黄 怡', 9), ('把 他 放 心 上', '爱 都 给 我', 7), ('把 他 放 心 上', '黄 怡', 8)]"
155,《勇敢一点》录于专辑《勇敢一点》的一首歌曲，由滚石唱片1999年10月发行、台湾著名音乐人赵传主唱、袁惟仁作词作曲,"[('勇 敢 一 点', '袁 惟 仁', 9), ('勇 敢 一 点', '袁 惟 仁', 8)]","[('勇 敢 一 点', '袁 惟 仁', 9), ('勇 敢 一 点', '赵 传', 6), ('勇 敢 一 点', '袁 惟 仁', 6), ('勇 敢 一 点', '袁 惟 仁', 8)]"
156,《流逝的》是台湾音乐人童安格作曲并演唱的歌曲，所属专辑《童安格 精选集》，宝丽金唱片于1986-01-01在中国台湾发行,"[('流 逝 的', '童 安 格 精 选 集', 7), ('流 逝 的', '童 安 格', 9)]","[('流 逝 的', '童 安 格', 6), ('流 逝 的', '童 安 格', 9)]"
157,宁桓宇2015年原创专辑《心与心》中的歌曲，2015年10月14日首发，讲诉了一个关于告白的故事，诠释了爱的十种状态：告白,"[('心 与 心', '宁 桓 宇', 9)]","[('心 与 心', '宁 桓 宇', 6), ('心 与 心', '宁 桓 宇', 9)]"
158,我们不合适，是由海蝶音乐发行，林华勇作词、作曲，闻美茜演唱的一首歌曲,"[('我 们 不 合 适', '林 华 勇', 9), ('我 们 不 合 适', '林 华 勇', 8)]","[('我 们 不 合 适', '林 华 勇', 9), ('我 们 不 合 适', '闻 美 茜', 6), ('我 们 不 合 适', '林 华 勇', 8)]"
159,@视觉中国据悉，金正恩和夫人李雪主一起在宴会场热情迎接了文在寅特使，朝鲜劳动党中央副委员长金英哲和党中央第一副部长金与正等有关部门干部一起参加晚宴,"[('金 正 恩', '中 国', 1), ('金 正 恩', '朝 鲜', 1)]","[('金 与 正', '朝 鲜', 3), ('金 与 正', '朝 鲜', 1), ('金 英 哲', '朝 鲜', 1)]"
160,《四百龙银》是歌手张宇作曲并演唱的，由十一郎作词，收录于2003年发行专辑《大丈夫》1,"[('四 百 龙 银', '张 宇', 9), ('四 百 龙 银', '十 一 郎', 8)]","[('四 百 龙 银', '十 一 郎', 8), ('四 百 龙 银', '张 宇', 6), ('四 百 龙 银', '张 宇', 9), ('四 百 龙 银', '大 丈 夫', 7)]"
161,15年前，付笛声任静夫妇凭借一首《知心爱人》家喻户晓，二人的经典对唱形式在当年独树一帜,"[('知 心 爱 人', '任 静', 6), ('知 心 爱 人', '付 笛 声', 6)]","[('知 心 爱 人', '付 笛 声', 9), ('知 心 爱 人', '付 笛 声', 6)]"
162,《瞬》是由谢春花作词、作曲并演唱的歌曲，收录在专辑《算云烟》中，发行于2016年06月21日1,"[('瞬', '谢 春 花', 8), ('瞬', '算 云 烟', 7), ('瞬', '谢 春 花', 9)]","[('瞬', '谢 春 花', 8), ('瞬', '算 云 烟', 7), ('瞬', '谢 春 花', 9), ('瞬', '谢 春 花', 6)]"
163,《恨自己》是顾峰的音乐作品，顾峰作曲，收录在《喝个烂醉》专辑中,"[('恨 自 己', '喝 个 烂 醉', 7), ('恨 自 己', '顾 峰', 9)]","[('恨 自 己', '顾 峰', 6), ('恨 自 己', '喝 个 烂 醉', 7), ('恨 自 己', '顾 峰', 9)]"
164,《懂事》是由卢凯彤作词、作曲并演唱的一首粤语歌曲，收录于专辑《你的完美有点难懂并不代表世界不能包容》中，发行于2016年10月14日,"[('懂 事', '卢 凯 彤', 8), ('懂 事', '你 的 完 美 有 点 难 懂 并 不 代 表 世 界 不 能 包 容', 7), ('懂 事', '卢 凯 彤', 9), ('懂 事', '卢 凯 彤', 6)]","[('懂 事', '卢 凯 彤', 8), ('懂 事', '你 的 完 美 有 点 难 懂 并 不 代 表 世 界 不 能 包 容', 7), ('懂 事', '卢 凯 彤', 9), ('懂 事', '卢 凯 彤', 6)]"
165,《财神来到我家门》所属专辑：《福泰源》，填词和谱曲同为林龙,"[('财 神 来 到 我 家 门', '林 龙', 8), ('财 神 来 到 我 家 门', '林 龙', 9), ('财 神 来 到 我 家 门', '福 泰 源', 7)]","[('财 神 来 到 我 家 门', '林 龙', 8), ('财 神 来 到 我 家 门', '林 龙', 9), ('财 神 来 到 我 家 门', '《 福 泰 源 》', 7)]"
166,爱情小偷演唱：汤潮词曲：汤潮　编曲：高松吉它：高松　合声：黑鸭子制作：活在当下你是我的爱情小偷偷偷偷走我的所有亲爱的只要你点一点头我毫不犹豫陪你走你知道我今生别无所求除了你我真的一无所有彼此相对的眼眸连这个吻都感动的颤抖你偷啊偷,"[('爱 情 小 偷', '汤 潮', 8), ('爱 情 小 偷', '汤 潮', 9), ('爱 情 小 偷', '汤 潮', 6)]","[('爱 情 小 偷', '汤 潮', 8), ('爱 情 小 偷', '汤 潮', 9), ('爱 情 小 偷', '汤 潮', 6)]"
167,土豪情歌 - 刘转亮,"[('土 豪 情 歌', '刘 转 亮', 6)]","[('土 豪 情 歌', '刘 转 亮', 9), ('土 豪 情 歌', '刘 转 亮', 6)]"
168,《真的没关系》是由亦勋填词，亦勋演唱的歌曲,"[('真 的 没 关 系', '亦 勋', 8), ('真 的 没 关 系', '亦 勋', 6)]","[('真 的 没 关 系', '亦 勋', 8), ('真 的 没 关 系', '亦 勋', 6)]"
169,《我们都是好孩子》由王筝作曲、作词,"[('我 们 都 是 好 孩 子', '王 筝', 9), ('我 们 都 是 好 孩 子', '王 筝', 8)]","[('我 们 都 是 好 孩 子', '王 筝', 9), ('我 们 都 是 好 孩 子', '王 筝', 8)]"
170,高榕-黑白情节作词:温迪作曲:温迪编曲:刘峥嵘▓停止掉的思念,"[('黑 白 情 节', '温 迪', 8), ('黑 白 情 节', '温 迪', 9)]","[('黑 白 情 节', '温 迪', 8), ('黑 白 情 节', '温 迪', 9), ('黑 白 情 节', '高 榕', 6)]"
171,歌曲《砰砰砰》选自吴克群专辑《爱我 恨我》，由吴克群作词作曲并演唱，2010年种子音乐出版并发行,"[('砰 砰 砰', '爱 我 恨 我', 7), ('砰 砰 砰', '吴 克 群', 8)]","[('砰 砰 砰', '吴 克 群', 9), ('砰 砰 砰', '爱 我 恨 我', 7), ('砰 砰 砰', '吴 克 群', 6), ('砰 砰 砰', '吴 克 群', 8)]"
172,奥比福勒，1986年05月15日出生于尼日利亚，身高180公分，现效力于利恩足球俱乐部,"[('奥 比 福 勒', '尼 日 利 亚', 1), ('奥 比 福 勒', '尼 日 利 亚', 2), ('奥 比 福 勒', '1986 年 05 月 15 日', 4)]","[('奥 比 福 勒', '尼 日 利 亚', 1), ('奥 比 福 勒', '尼 日 利 亚', 2), ('奥 比 福 勒', '1986 年 05 月 15 日', 4)]"
173,《我所幻想的未来》1是歌手刘明辉创作并演唱的歌曲，收录于2014年发表的《野马之梦》专辑中,"[('我 所 幻 想 的 未 来', '刘 明 辉', 8), ('我 所 幻 想 的 未 来', '刘 明 辉', 9), ('我 所 幻 想 的 未 来', '刘 明 辉', 6), ('我 所 幻 想 的 未 来', '野 马 之 梦', 7)]","[('我 所 幻 想 的 未 来', '刘 明 辉', 9), ('我 所 幻 想 的 未 来', '刘 明 辉', 6), ('我 所 幻 想 的 未 来', '野 马 之 梦', 7)]"
174,最后，送上一首黄霑先生作词作曲，那首经典主题曲《沧海一声笑》,"[('沧 海 一 声 笑', '黄 霑', 9), ('沧 海 一 声 笑', '黄 霑', 8)]","[('沧 海 一 声 笑', '黄 霑', 9), ('沧 海 一 声 笑', '黄 霑', 8)]"
175,除了爱我们还能做什么词曲：楚博仁编曲：关双,"[('除 了 爱 我 们 还 能 做 什 么', '楚 博 仁', 8), ('除 了 爱 我 们 还 能 做 什 么', '楚 博 仁', 9)]","[('除 了 爱 我 们 还 能 做 什 么', '楚 博 仁', 8), ('除 了 爱 我 们 还 能 做 什 么', '楚 博 仁', 9)]"
176,《快乐尖叫》是由张海风作词作曲，廖灵光编曲，欢子演唱，是欢子在2016年9月25日发行的专辑《过渡期》里面的一首歌,"[('快 乐 尖 叫', '张 海 风', 8), ('快 乐 尖 叫', '过 渡 期', 7)]","[('快 乐 尖 叫', '张 海 风', 8), ('快 乐 尖 叫', '张 海 风', 9), ('快 乐 尖 叫', '欢 子', 6), ('快 乐 尖 叫', '过 渡 期', 7)]"
177,《郭源潮》是由宋冬野作词、谱曲并演唱的一首歌曲，编曲为宋冬野、郑仕伟、闫津、吴金迪、周冠辰、张超、祖力卡尔，正式发行于2017年05月09日,"[('郭 源 潮', '宋 冬 野', 9)]","[('郭 源 潮', '宋 冬 野', 8), ('郭 源 潮', '宋 冬 野', 9), ('郭 源 潮', '宋 冬 野', 6)]"
178,李心艾一出道就出演周杰伦的纯爱电影《天台爱情》，这对于一个刚出道的新人，起点颇高,"[('天 台 爱 情', '周 杰 伦', 13), ('天 台 爱 情', '周 杰 伦', 14)]","[('天 台 爱 情', '周 杰 伦', 13), ('天 台 爱 情', '周 杰 伦', 14)]"
179,《爱才是王牌》是由爱戴填词，爱戴演唱的歌曲,"[('爱 才 是 王 牌', '爱 戴', 6), ('爱 才 是 王 牌', '爱 戴', 8)]","[('爱 才 是 王 牌', '爱 戴', 6), ('爱 才 是 王 牌', '爱 戴', 8)]"
180,《我一直都在》作词廖伟胜，演唱廖伟胜,"[('我 一 直 都 在', '廖 伟 胜', 8)]","[('我 一 直 都 在', '廖 伟 胜', 6), ('我 一 直 都 在', '廖 伟 胜', 8)]"
181,《洄游》是电视剧《淑女之家》的片头曲，由商步芸作词，陈翔作曲并演唱,"[('洄 游', '陈 翔', 9), ('洄 游', '陈 翔', 6), ('洄 游', '商 步 芸', 8)]","[('洄 游', '陈 翔', 9), ('洄 游', '陈 翔', 6), ('洄 游', '商 步 芸', 8)]"
182,《师弟出马》是由成龙执导，成龙、元彪等人主演的一部动作片，于1980年2月9日在中国香港上映,"[('师 弟 出 马', '成 龙', 14), ('师 弟 出 马', '1980 年 2 月 9 日', 16)]","[('师 弟 出 马', '成 龙', 13), ('师 弟 出 马', '成 龙', 14), ('师 弟 出 马', '1980 年 2 月 9 日', 16), ('师 弟 出 马', '元 彪', 13)]"
183,俄罗斯足球运动员斯塔尼斯拉夫·切尔切索夫场上位置  门将曾效力于  莫斯科斯巴达克、蒂罗尔州、德累斯顿迪纳摩,"[('斯 塔 尼 斯 拉 夫 · 切 尔 切 索 夫', '俄 罗 斯', 1)]","[('斯 塔 尼 斯 拉 夫 · 切 尔 切 索 夫', '俄 罗 斯', 2), ('斯 塔 尼 斯 拉 夫 · 切 尔 切 索 夫', '俄 罗 斯', 1)]"
184,从此以后你不是我的什么3歌曲鉴赏《我是我的情人》反复唤起回忆点的旋律和歌词，让人印象深刻，唱出坚定与自爱，展现出阿悄大气坚定的演唱风格,"[('我 是 我 的 情 人', '阿 悄', 6)]","[('我 是 我 的 情 人', '阿 悄', 6), ('我 是 我 的 情 人', '阿 悄', 9)]"
185,个人资料银展尼恩·瑞特恩克  生日： 1995年02月05日  性别：女  身高：167 厘米  体重：55 公斤  国家及地区：泰国  出生地：详细描述泰国女子羽毛球运动员，参加女子单打比赛,"[('银 展 尼 恩 · 瑞 特 恩 克', '泰 国', 1), ('银 展 尼 恩 · 瑞 特 恩 克', '泰 国', 2), ('银 展 尼 恩 · 瑞 特 恩 克', '1995 年 02 月 05 日', 4)]","[('银 展 尼 恩 · 瑞 特 恩 克', '泰 国', 1), ('银 展 尼 恩 · 瑞 特 恩 克', '泰 国', 2), ('银 展 尼 恩 · 瑞 特 恩 克', '1995 年 02 月 05 日', 4)]"
186,《薄雾》由汪峰演唱，收录在2013汪峰全新创作大碟《生来彷徨》中,"[('薄 雾', '生 来 彷 徨', 7), ('薄 雾', '汪 峰', 6)]","[('薄 雾', '汪 峰', 8), ('薄 雾', '生 来 彷 徨', 7), ('薄 雾', '汪 峰', 6)]"
187,《捧着笑脸乐哈哈》是顾莉雅演唱的一首歌曲，刘继轩作词作曲,"[('捧 着 笑 脸 乐 哈 哈', '刘 继 轩', 8), ('捧 着 笑 脸 乐 哈 哈', '顾 莉 雅', 6), ('捧 着 笑 脸 乐 哈 哈', '刘 继 轩', 9)]","[('捧 着 笑 脸 乐 哈 哈', '刘 继 轩', 8), ('捧 着 笑 脸 乐 哈 哈', '顾 莉 雅', 6), ('捧 着 笑 脸 乐 哈 哈', '刘 继 轩', 9)]"
188,冯兵，男，1975年生，1重庆奉节人，1厦门大学哲学博士，2国立华侨大学哲学与社会发展学院副教授，3中国哲学专业硕士研究生导师，42014年度福建省新世纪优秀人才计划入选者,"[('冯 兵', '1975 年', 4), ('冯 兵', '厦 门 大 学', 5), ('冯 兵', '中 国', 1), ('冯 兵', '重 庆 奉 节', 2)]","[('冯 兵', '1975 年', 4), ('冯 兵', '厦 门 大 学', 5), ('冯 兵', '中 国', 1), ('冯 兵', '中 国', 2)]"
189,《飞鸟与鱼》是台湾歌手齐豫作词并演唱的一首歌曲，由其弟齐秦作曲，涂惠元编曲，收录在齐豫1997年12月9日发行的专辑《骆驼·飞鸟·鱼》中,"[('飞 鸟 与 鱼', '齐 秦', 9), ('飞 鸟 与 鱼', '骆 驼 · 飞 鸟 · 鱼', 7)]","[('飞 鸟 与 鱼', '齐 豫', 8), ('飞 鸟 与 鱼', '齐 秦', 9), ('飞 鸟 与 鱼', '骆 驼 · 飞 鸟 · 鱼', 7), ('飞 鸟 与 鱼', '齐 秦', 6)]"
190,都是因为恶习1专辑介绍《乘喷射机离去》专辑是陈珊妮自己创作的歌曲，并且担任起﹝制作人﹞的角色，使得整张专辑非常绝对的呈现了陈珊妮式的个人风格,"[('乘 喷 射 机 离 去', '陈 珊 妮', 6)]","[('恶 习', '乘 喷 射 机 离 去', 7), ('乘 喷 射 机 离 去', '陈 珊 妮', 6), ('乘 喷 射 机 离 去', '陈 珊 妮', 9)]"
191,09 露天电影院 (清新版) 词：郁冬 曲：郁冬1专辑鉴赏制作人随笔郁冬专辑制作的筹备期很短，而实际上这个梦他已经做了很长了,"[('露 天 电 影 院', '郁 冬', 8), ('露 天 电 影 院', '郁 冬', 9)]","[('露 天 电 影 院', '郁 冬', 8), ('露 天 电 影 院', '郁 冬', 9)]"
192,“伤不起”这个心痛的代名词在无数痴男怨女心中烙印，赵真词曲并演唱的《真的伤不起》带你走进真正的伤感世界，让你在寂静的夜里聆听真正的伤感音符,"[('伤', '赵 真', 9), ('真 的 伤 不 起', '赵 真', 9), ('伤', '赵 真', 6), ('真 的 伤 不 起', '赵 真', 8), ('伤 不 起', '赵 真', 8)]","[('真 的 伤 不 起', '赵 真', 9), ('真 的 伤 不 起', '赵 真', 6), ('真 的 伤 不 起', '赵 真', 8)]"
193,主打歌曲《一万个舍不得》由乐晴、祁隆作词，祁隆作曲,"[('一 万 个 舍 不 得', '乐 晴', 8), ('一 万 个 舍 不 得', '祁 隆', 8), ('一 万 个 舍 不 得', '祁 隆', 9)]","[('一 万 个 舍 不 得', '乐 晴', 8), ('一 万 个 舍 不 得', '祁 隆', 8), ('一 万 个 舍 不 得', '祁 隆', 9)]"
194,《潮人》是由郑方南执导，邵钧林、郑方南编剧，郭广平，傅淼等主演的长篇电视连续剧,"[('潮 人', '郑 方 南', 14)]","[('潮 人', '郭 广 平', 14), ('潮 人', '傅 淼', 13), ('潮 人', '郑 方 南', 14), ('潮 人', '郭 广 平', 13)]"
195,《凋殇》是雨宗林演唱的歌曲，由郑建浩作词、作曲,"[('凋 殇', '郑 建 浩', 9), ('凋 殇', '郑 建 浩', 8)]","[('凋 殇', '雨 宗 林', 6), ('凋 殇', '郑 建 浩', 9), ('凋 殇', '郑 建 浩', 8)]"
196,《如果云知道》由许常德、季忠平作词，季忠平作曲，许茹芸演唱，收录在其1996年发行的同名专辑《如果云知道》中,"[('如 果 云 知 道', '季 忠 平', 8), ('如 果 云 知 道', '季 忠 平', 9)]","[('如 果 云 知 道', '季 忠 平', 8), ('如 果 云 知 道', '季 忠 平', 9), ('如 果 云 知 道', '许 常 德', 8), ('如 果 云 知 道', '许 茹 芸', 6)]"
197,《叶子》演唱阿桑专辑《受了点伤》作词：陈晓娟作曲：陈晓娟,"[('叶 子', '受 了 点 伤', 7), ('叶 子', '陈 晓 娟', 8), ('叶 子', '陈 晓 娟', 9)]","[('叶 子', '受 了 点 伤', 7), ('叶 子', '陈 晓 娟', 8), ('叶 子', '陈 晓 娟', 9), ('叶 子', '阿 桑', 6)]"
198,创作背景这首《说走就走》同时也是周杰伦为他所代言的某旅游网写的代言歌曲,"[('说 走 就 走', '周 杰 伦', 8), ('说 走 就 走', '周 杰 伦', 6)]","[('说 走 就 走', '周 杰 伦', 9), ('说 走 就 走', '周 杰 伦', 6)]"
199,《最后一次等待》是姜育恒演唱的歌曲，收录在专辑《驿动的心》,"[('最 后 一 次 等 待', '驿 动 的 心', 7)]","[('驿 动 的 心', '姜 育 恒', 6), ('最 后 一 次 等 待', '姜 育 恒', 9), ('最 后 一 次 等 待', '驿 动 的 心', 7), ('最 后 一 次 等 待', '姜 育 恒', 6)]"
200,慢四恋曲是后弦全创（词曲一手包办）并演唱的一首抒情情歌，收录在专辑：【东方不败】里,"[('慢 四 恋 曲', '东 方 不 败', 7), ('慢 四 恋 曲', '后 弦', 8), ('慢 四 恋 曲', '后 弦', 9)]","[('慢 四 恋 曲', '后 弦', 8), ('慢 四 恋 曲', '后 弦', 9), ('慢 四 恋 曲', '后 弦', 6), ('慢 四 恋 曲', '东 方 不 败', 7)]"
201,只是他为人低调，写歌也不是为了销量，出道十几年，张菲都要尊称一声伍佰老师，给好多艺人写过歌曲《世界第一等》《我会好好的》《被动》《难道这都不算爱》好多脍炙人口的歌曲，标准的世界级的摇滚大师和创作才子,[],"[('被 动', '伍 佰', 9), ('我 会 好 好 的', '伍 佰', 8), ('我 会 好 好 的', '伍 佰', 9), ('世 界 第 一 等', '伍 佰', 9)]"
202,《落叶归根》是王力宏用拍电影的心态去创作的歌曲,"[('落 叶 归 根', '王 力 宏', 9)]","[('落 叶 归 根', '王 力 宏', 9), ('落 叶 归 根', '王 力 宏', 6)]"
203,《没良心的》是任贤齐作词作曲并演唱的国语歌曲，收录于2007年4月26日发行的专辑《如果没有你》中1,"[('没 良 心 的', '任 贤 齐', 8), ('没 良 心 的', '如 果 没 有 你', 7), ('没 良 心 的', '任 贤 齐', 9), ('没 良 心 的', '任 贤 齐', 6)]","[('没 良 心 的', '任 贤 齐', 8), ('没 良 心 的', '如 果 没 有 你', 7), ('没 良 心 的', '任 贤 齐', 9), ('没 良 心 的', '任 贤 齐', 6)]"
204,在忙碌的日程中，林俊杰突然意识到自己一直在为梦想打拼，把不为谁而作的歌所有的精力都献给了工作，有时没有调整好心态而演变成恶性循环，在不知不觉中变得很负面，很脆弱，对自己越来越陌生，于是他写下了这首《不为谁而作的歌》，希望通过音乐聆听自己内心的独白，找回自己，并向社会传播正面能量，同时将心中的感谢诉诸歌曲，献给生命中曾向他伸出援手的人,[],"[('不 为 谁 而 作 的 歌', '林 俊 杰', 9), ('不 为 谁 而 作 的 歌', '林 俊 杰', 6)]"
205,费尔南多·略伦特出生于西班牙的潘普洛纳，目前效力于全部由巴斯克人组成的毕尔巴鄂竞技队，身高达到1米94的他是一位优秀的高中锋,"[('费 尔 南 多 · 略 伦 特', '西 班 牙', 1), ('费 尔 南 多 · 略 伦 特', '潘 普 洛 纳', 2)]","[('费 尔 南 多 · 略 伦 特', '西 班 牙', 1), ('费 尔 南 多 · 略 伦 特', '西 班 牙', 2)]"
206,《极夜》是由小广作词，彭永琛、潘君堡作曲，潘君堡编曲，彭永琛演唱的一首国语歌曲，收录于专辑《彭永琛》中，发行于2015年12月04日,[],"[('极 夜', '潘 君 堡', 9), ('极 夜', '《 彭 永 琛 》', 7), ('极 夜', '彭 永 琛', 6), ('极 夜', '彭 永 琛', 9)]"
207,叹息过 再继续 向前走5歌曲鉴赏俞灏明的首次创作歌曲名为《其实我还好》，这一歌名无疑展露了俞灏明对“烧伤”往事的一次内心独白,"[('其 实 我 还 好', '俞 灏 明', 6), ('其 实 我 还 好', '俞 灏 明', 8), ('其 实 我 还 好', '俞 灏 明', 9)]","[('其 实 我 还 好', '俞 灏 明', 6), ('其 实 我 还 好', '俞 灏 明', 8), ('其 实 我 还 好', '俞 灏 明', 9)]"
208,2014年7月朴树为电影《后会无期》创作献唱主题曲《平凡之路》，并获得第51届台湾电影金马奖最佳原创电影歌曲奖,"[('平 凡 之 路', '朴 树', 8), ('平 凡 之 路', '朴 树', 9), ('后 会 无 期', '2014 年', 16), ('平 凡 之 路', '朴 树', 6)]","[('平 凡 之 路', '朴 树', 9), ('平 凡 之 路', '朴 树', 6)]"
